날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-08-08,경춘선,별내,2777,2600,5377,177,8,8,월
2022-08-08,경춘선,퇴계원,3176,2914,6090,262,8,8,월
2022-08-08,경춘선,사릉,2106,2015,4121,91,8,8,월
2022-08-08,경춘선,금곡,1285,1257,2542,28,8,8,월
2022-08-08,경춘선,평내호평,5512,5328,10840,184,8,8,월
2022-08-08,경춘선,천마산,1405,1309,2714,96,8,8,월
2022-08-08,경춘선,마석,3583,3381,6964,202,8,8,월
2022-08-08,경춘선,대성리,737,916,1653,-179,8,8,월
2022-08-08,경춘선,청평,1720,1661,3381,59,8,8,월
2022-08-08,경춘선,상천,196,187,383,9,8,8,월
2022-08-08,경춘선,가평,2275,2953,5228,-678,8,8,월
2022-08-08,경춘선,굴봉산,122,91,213,31,8,8,월
2022-08-08,경춘선,백양리,107,85,192,22,8,8,월
2022-08-08,경춘선,강촌,400,379,779,21,8,8,월
2022-08-08,경춘선,김유정,239,220,459,19,8,8,월
2022-08-08,경춘선,남춘천,2125,2136,4261,-11,8,8,월
2022-08-08,경춘선,춘천,1042,1037,2079,5,8,8,월
2022-08-08,공항철도 1호선,서울역,8530,8271,16801,259,8,8,월
2022-08-08,공항철도 1호선,공덕,2290,3127,5417,-837,8,8,월
2022-08-08,공항철도 1호선,홍대입구,9811,10034,19845,-223,8,8,월
2022-08-08,공항철도 1호선,디지털미디어시티,14269,12956,27225,1313,8,8,월
2022-08-08,공항철도 1호선,마곡나루(서울식물원),8484,8046,16530,438,8,8,월
2022-08-08,공항철도 1호선,김포공항,12093,6556,18649,5537,8,8,월
2022-08-08,공항철도 1호선,계양,10314,9459,19773,855,8,8,월
2022-08-08,공항철도 1호선,검암,6006,5835,11841,171,8,8,월
2022-08-08,공항철도 1호선,청라국제도시,6455,6116,12571,339,8,8,월
2022-08-08,공항철도 1호선,운서,6838,6948,13786,-110,8,8,월
2022-08-08,공항철도 1호선,공항화물청사,2243,2405,4648,-162,8,8,월
2022-08-08,공항철도 1호선,인천공항1터미널,7866,7104,14970,762,8,8,월
2022-08-08,공항철도 1호선,인천공항2터미널,3766,3156,6922,610,8,8,월
2022-08-08,공항철도 1호선,영종,3255,3165,6420,90,8,8,월
2022-08-08,과천선,선바위,7500,6368,13868,1132,8,8,월
2022-08-08,과천선,경마공원,768,770,1538,-2,8,8,월
2022-08-08,과천선,대공원,1362,1402,2764,-40,8,8,월
2022-08-08,과천선,과천,5900,5976,11876,-76,8,8,월
2022-08-08,과천선,정부과천청사,10743,10710,21453,33,8,8,월
2022-08-08,과천선,인덕원,21842,23765,45607,-1923,8,8,월
2022-08-08,과천선,평촌,16494,16506,33000,-12,8,8,월
2022-08-08,과천선,범계,23148,23834,46982,-686,8,8,월
2022-08-08,분당선,선릉,14095,20408,34503,-6313,8,8,월
2022-08-08,분당선,한티,16973,16624,33597,349,8,8,월
2022-08-08,분당선,도곡,7079,7136,14215,-57,8,8,월
2022-08-08,분당선,구룡,1767,1658,3425,109,8,8,월
2022-08-08,분당선,개포동,3752,4030,7782,-278,8,8,월
2022-08-08,분당선,대모산입구,4552,4528,9080,24,8,8,월
2022-08-08,분당선,수서,13619,13993,27612,-374,8,8,월
2022-08-08,분당선,수원,6972,5971,12943,1001,8,8,월
2022-08-08,분당선,서울숲,10086,10115,20201,-29,8,8,월
2022-08-08,분당선,압구정로데오,16357,17097,33454,-740,8,8,월
2022-08-08,분당선,강남구청,9427,10600,20027,-1173,8,8,월
2022-08-08,분당선,선정릉,8358,8782,17140,-424,8,8,월
2022-08-08,분당선,가천대,6324,7252,13576,-928,8,8,월
2022-08-08,분당선,태평,12258,11854,24112,404,8,8,월
2022-08-08,분당선,모란,17501,17619,35120,-118,8,8,월
2022-08-08,분당선,야탑,23952,24770,48722,-818,8,8,월
2022-08-08,분당선,서현,22097,22606,44703,-509,8,8,월
2022-08-08,분당선,수내,13078,13114,26192,-36,8,8,월
2022-08-08,분당선,정자,17064,18335,35399,-1271,8,8,월
2022-08-08,분당선,미금,13961,14834,28795,-873,8,8,월
2022-08-08,분당선,오리,10692,8792,19484,1900,8,8,월
2022-08-08,분당선,이매,4930,4957,9887,-27,8,8,월
2022-08-08,분당선,보정,2277,2005,4282,272,8,8,월
2022-08-08,분당선,죽전,10528,12079,22607,-1551,8,8,월
2022-08-08,분당선,구성,4626,5062,9688,-436,8,8,월
2022-08-08,분당선,신갈,4298,4198,8496,100,8,8,월
2022-08-08,분당선,기흥,9214,9094,18308,120,8,8,월
2022-08-08,분당선,상갈,4821,4975,9796,-154,8,8,월
2022-08-08,분당선,청명,3908,3975,7883,-67,8,8,월
2022-08-08,분당선,영통,7277,7569,14846,-292,8,8,월
2022-08-08,분당선,망포,13313,13171,26484,142,8,8,월
2022-08-08,분당선,매탄권선,4636,4538,9174,98,8,8,월
2022-08-08,분당선,수원시청,11311,12042,23353,-731,8,8,월
2022-08-08,분당선,매교,2803,2818,5621,-15,8,8,월
2022-08-08,수인선,고색,4180,3993,8173,187,8,8,월
2022-08-08,수인선,오목천,2530,2431,4961,99,8,8,월
2022-08-09,경부선,송탄,3561,3576,7137,-15,8,9,화
2022-08-09,경부선,서정리,5718,5440,11158,278,8,9,화
2022-08-09,경부선,평택지제,3261,3203,6464,58,8,9,화
2022-08-09,경부선,평택,9079,9394,18473,-315,8,9,화
2022-08-09,경부선,성환,2836,2839,5675,-3,8,9,화
2022-08-09,경부선,직산,727,686,1413,41,8,9,화
2022-08-09,경부선,두정,4461,4453,8914,8,8,9,화
2022-08-09,경부선,천안,4312,4565,8877,-253,8,9,화
2022-08-09,경부선,당정,5288,5227,10515,61,8,9,화
2022-08-09,경부선,서동탄,1461,1232,2693,229,8,9,화
2022-08-09,경부선,광명,2958,2513,5471,445,8,9,화
2022-08-09,경원선,이촌(국립중앙박물관),3694,2942,6636,752,8,9,화
2022-08-09,경원선,서빙고,2580,1849,4429,731,8,9,화
2022-08-09,경원선,한남,3890,3635,7525,255,8,9,화
2022-08-09,경원선,옥수,52,36,88,16,8,9,화
2022-08-09,경원선,응봉,1593,1384,2977,209,8,9,화
2022-08-09,경원선,왕십리(성동구청),12577,14196,26773,-1619,8,9,화
2022-08-09,경원선,청량리(서울시립대입구),13317,13633,26950,-316,8,9,화
2022-08-09,경원선,외대앞,6199,6232,12431,-33,8,9,화
2022-08-09,경원선,신이문,7395,7008,14403,387,8,9,화
2022-08-09,경원선,석계,6789,7696,14485,-907,8,9,화
2022-08-09,경원선,광운대,6452,6198,12650,254,8,9,화
2022-08-09,경원선,월계,5445,5300,10745,145,8,9,화
2022-08-09,경원선,녹천,4110,3506,7616,604,8,9,화
2022-08-09,경원선,방학,8301,8211,16512,90,8,9,화
2022-08-09,경원선,도봉,5356,5237,10593,119,8,9,화
2022-08-09,경원선,도봉산,5317,3241,8558,2076,8,9,화
2022-08-09,경원선,망월사,6395,6919,13314,-524,8,9,화
2022-08-09,경원선,회룡,10786,10762,21548,24,8,9,화
2022-08-09,경원선,의정부,15902,16293,32195,-391,8,9,화
2022-08-09,경원선,가능,5773,5728,11501,45,8,9,화
2022-08-09,경원선,녹양,3842,3716,7558,126,8,9,화
2022-08-09,경원선,양주,6219,5898,12117,321,8,9,화
2022-08-09,경원선,덕계,2779,2471,5250,308,8,9,화
2022-08-09,경원선,덕정,4451,4397,8848,54,8,9,화
2022-08-09,경원선,지행,5477,5456,10933,21,8,9,화
2022-08-09,경원선,동두천중앙,2563,2460,5023,103,8,9,화
2022-08-09,경원선,보산,1270,1202,2472,68,8,9,화
2022-08-09,경원선,동두천,1739,1950,3689,-211,8,9,화
2022-08-09,경원선,소요산,1725,1423,3148,302,8,9,화
2022-08-09,경의선,서울역,4261,5284,9545,-1023,8,9,화
2022-08-09,경의선,신촌,933,1114,2047,-181,8,9,화
2022-08-09,경의선,효창공원앞,2859,3269,6128,-410,8,9,화
2022-08-09,경의선,공덕,3677,3067,6744,610,8,9,화
2022-08-09,경의선,서강대,1870,1892,3762,-22,8,9,화
2022-08-09,경의선,홍대입구,1327,1610,2937,-283,8,9,화
2022-08-09,경의선,가좌,4848,4784,9632,64,8,9,화
2022-08-09,경의선,디지털미디어시티,2574,2210,4784,364,8,9,화
2022-08-09,경의선,수색,2640,2791,5431,-151,8,9,화
2022-08-09,경의선,화전,1376,1271,2647,105,8,9,화
2022-08-09,경의선,강매,2793,2445,5238,348,8,9,화
2022-08-09,경의선,행신,7370,7876,15246,-506,8,9,화
2022-08-09,경의선,능곡,3223,3026,6249,197,8,9,화
2022-08-09,경의선,곡산,548,575,1123,-27,8,9,화
2022-08-09,경의선,백마,6191,6399,12590,-208,8,9,화
2022-08-09,경의선,풍산,4759,4555,9314,204,8,9,화
2022-08-09,경의선,일산,8184,8494,16678,-310,8,9,화
2022-08-09,경의선,탄현,6853,6916,13769,-63,8,9,화
2022-08-09,경의선,야당,6697,6607,13304,90,8,9,화
2022-08-09,경의선,운정,5924,5666,11590,258,8,9,화
2022-08-09,경의선,금릉,4296,4077,8373,219,8,9,화
2022-08-09,경의선,금촌,5330,5228,10558,102,8,9,화
2022-08-09,경의선,월롱,2626,2233,4859,393,8,9,화
2022-08-09,경의선,파주,976,652,1628,324,8,9,화
2022-08-09,경의선,문산,4304,4291,8595,13,8,9,화
2022-08-09,경의선,임진강,15,4,19,11,8,9,화
2022-08-09,경인선,개봉,17099,17616,34715,-517,8,9,화
2022-08-09,경인선,오류동,9500,9175,18675,325,8,9,화
2022-08-09,경인선,역곡,21765,22129,43894,-364,8,9,화
2022-08-09,경인선,부천,25182,25048,50230,134,8,9,화
2022-08-09,경인선,송내,22854,23187,46041,-333,8,9,화
2022-08-09,경인선,부평,22652,23852,46504,-1200,8,9,화
2022-08-09,경인선,백운,5819,5792,11611,27,8,9,화
2022-08-09,경인선,동암,12639,12949,25588,-310,8,9,화
2022-08-09,경인선,주안,14232,13409,27641,823,8,9,화
2022-08-09,경인선,제물포,8151,7935,16086,216,8,9,화
2022-08-09,경인선,동인천,10287,10048,20335,239,8,9,화
2022-08-09,경인선,인천,2567,1804,4371,763,8,9,화
2022-08-09,경인선,구일,5162,5227,10389,-65,8,9,화
2022-08-09,경인선,소사,6775,6018,12793,757,8,9,화
2022-08-09,경인선,부개,7169,6987,14156,182,8,9,화
2022-08-09,경인선,간석,4946,4844,9790,102,8,9,화
2022-08-09,경인선,도원,2146,2209,4355,-63,8,9,화
2022-08-09,경인선,온수(성공회대입구),5196,5105,10301,91,8,9,화
2022-08-09,경인선,중동,7737,7491,15228,246,8,9,화
2022-08-09,경인선,도화,3294,3200,6494,94,8,9,화
2022-08-09,경춘선,신내,1891,1835,3726,56,8,9,화
2022-08-09,경춘선,갈매,2562,2264,4826,298,8,9,화
2022-08-09,경춘선,별내,2673,2625,5298,48,8,9,화
2022-08-09,경춘선,퇴계원,3088,2864,5952,224,8,9,화
2022-08-09,경춘선,사릉,1929,1914,3843,15,8,9,화
2022-08-09,경춘선,금곡,1192,1227,2419,-35,8,9,화
2022-08-09,경춘선,평내호평,5114,5069,10183,45,8,9,화
2022-08-09,경춘선,천마산,1324,1205,2529,119,8,9,화
2022-08-09,경춘선,마석,3230,3199,6429,31,8,9,화
2022-08-09,경춘선,대성리,949,565,1514,384,8,9,화
2022-08-09,경춘선,청평,1698,1462,3160,236,8,9,화
2022-08-09,경춘선,상천,192,148,340,44,8,9,화
2022-08-09,경춘선,가평,2443,2005,4448,438,8,9,화
2022-08-09,경춘선,굴봉산,103,70,173,33,8,9,화
2022-08-09,경춘선,백양리,127,97,224,30,8,9,화
2022-08-09,경춘선,강촌,479,406,885,73,8,9,화
2022-08-09,경춘선,김유정,199,176,375,23,8,9,화
2022-08-09,경춘선,남춘천,1932,1911,3843,21,8,9,화
2022-08-09,경춘선,춘천,1005,892,1897,113,8,9,화
2022-08-09,공항철도 1호선,서울역,8513,7835,16348,678,8,9,화
2022-08-09,공항철도 1호선,공덕,2312,3012,5324,-700,8,9,화
2022-08-09,공항철도 1호선,홍대입구,8385,8814,17199,-429,8,9,화
2022-08-09,공항철도 1호선,디지털미디어시티,14566,13319,27885,1247,8,9,화
2022-08-09,공항철도 1호선,마곡나루(서울식물원),8216,7838,16054,378,8,9,화
2022-08-09,공항철도 1호선,김포공항,10889,5980,16869,4909,8,9,화
2022-08-09,공항철도 1호선,계양,9872,9104,18976,768,8,9,화
2022-08-09,공항철도 1호선,검암,5956,5764,11720,192,8,9,화
2022-08-09,공항철도 1호선,청라국제도시,6283,5996,12279,287,8,9,화
2022-08-09,공항철도 1호선,운서,6710,6994,13704,-284,8,9,화
2022-08-09,공항철도 1호선,공항화물청사,2305,2478,4783,-173,8,9,화
2022-08-09,공항철도 1호선,인천공항1터미널,7736,6719,14455,1017,8,9,화
2022-08-09,분당선,가천대,5839,6889,12728,-1050,8,9,화
2022-08-09,분당선,태평,12859,12227,25086,632,8,9,화
2022-08-09,분당선,모란,18087,18489,36576,-402,8,9,화
2022-08-09,분당선,야탑,24159,25227,49386,-1068,8,9,화
2022-08-09,분당선,서현,22633,22866,45499,-233,8,9,화
2022-08-09,분당선,수내,13378,13457,26835,-79,8,9,화
2022-08-09,분당선,정자,16857,18277,35134,-1420,8,9,화
2022-08-09,분당선,미금,14154,15223,29377,-1069,8,9,화
2022-08-09,분당선,오리,10937,8873,19810,2064,8,9,화
2022-08-09,분당선,이매,5649,5279,10928,370,8,9,화
2022-08-09,분당선,보정,2161,1984,4145,177,8,9,화
2022-08-09,분당선,죽전,11535,12748,24283,-1213,8,9,화
2022-08-09,분당선,구성,4516,5065,9581,-549,8,9,화
2022-08-09,분당선,신갈,4108,4149,8257,-41,8,9,화
2022-08-09,분당선,기흥,9365,8832,18197,533,8,9,화
2022-08-09,분당선,상갈,4758,4711,9469,47,8,9,화
2022-08-09,분당선,청명,3842,3838,7680,4,8,9,화
2022-08-09,분당선,영통,7334,7396,14730,-62,8,9,화
2022-08-09,분당선,망포,13330,12913,26243,417,8,9,화
2022-08-09,분당선,매탄권선,4482,4394,8876,88,8,9,화
2022-08-09,분당선,수원시청,11284,12285,23569,-1001,8,9,화
2022-08-09,분당선,매교,2633,2738,5371,-105,8,9,화
2022-08-09,수인선,고색,4389,4086,8475,303,8,9,화
2022-08-09,수인선,오목천,2420,2405,4825,15,8,9,화
2022-08-09,수인선,어천,466,548,1014,-82,8,9,화
2022-08-09,수인선,야목,353,287,640,66,8,9,화
2022-08-09,수인선,사리,3922,3519,7441,403,8,9,화
2022-08-09,수인선,달월,81,46,127,35,8,9,화
2022-08-09,수인선,월곶,2177,2034,4211,143,8,9,화
2022-08-09,수인선,소래포구,3533,3193,6726,340,8,9,화
2022-08-09,수인선,인천논현,4585,4827,9412,-242,8,9,화
2022-08-09,수인선,호구포,3617,3806,7423,-189,8,9,화
2022-08-09,수인선,남동인더스파크,2251,2483,4734,-232,8,9,화
2022-08-09,수인선,원인재,3475,3671,7146,-196,8,9,화
2022-08-09,수인선,연수,3705,3733,7438,-28,8,9,화
2022-08-09,수인선,송도,1834,1734,3568,100,8,9,화
2022-08-09,수인선,인하대,4667,4544,9211,123,8,9,화
2022-08-09,수인선,숭의,3296,3046,6342,250,8,9,화
2022-08-09,수인선,신포,1292,1325,2617,-33,8,9,화
2022-08-09,수인선,인천,633,1084,1717,-451,8,9,화
2022-08-09,신림선,샛강,2399,3588,5987,-1189,8,9,화
2022-08-09,신림선,대방,1977,1537,3514,440,8,9,화
2022-08-09,신림선,서울지방병무청,2079,2394,4473,-315,8,9,화
2022-08-09,신림선,보라매,2340,2225,4565,115,8,9,화
2022-08-09,신림선,보라매공원,1397,1552,2949,-155,8,9,화
2022-08-09,신림선,보라매병원,6743,6529,13272,214,8,9,화
2022-08-09,신림선,당곡,3287,3467,6754,-180,8,9,화
2022-08-09,신림선,신림,1384,1825,3209,-441,8,9,화
2022-08-09,신림선,서원,2499,2523,5022,-24,8,9,화
2022-08-09,우이신설선,화계,2851,2800,5651,51,8,9,화
2022-08-09,우이신설선,삼양,1718,1841,3559,-123,8,9,화
2022-08-09,우이신설선,삼양사거리,2003,2103,4106,-100,8,9,화
2022-08-09,우이신설선,솔샘,5138,5086,10224,52,8,9,화
2022-08-09,우이신설선,북한산보국문,4945,4954,9899,-9,8,9,화
2022-08-09,우이신설선,정릉,3782,3735,7517,47,8,9,화
2022-08-09,우이신설선,성신여대입구(돈암),2874,3145,6019,-271,8,9,화
2022-08-09,우이신설선,보문,1294,1319,2613,-25,8,9,화
2022-08-09,우이신설선,신설동,1702,1712,3414,-10,8,9,화
2022-08-09,일산선,원흥,9108,8028,17136,1080,8,9,화
2022-08-09,일산선,삼송,16208,14910,31118,1298,8,9,화
2022-08-09,일산선,원당,8901,8331,17232,570,8,9,화
2022-08-09,일산선,화정,13321,12820,26141,501,8,9,화
2022-08-09,일산선,대곡,2092,2234,4326,-142,8,9,화
2022-08-09,일산선,백석,8169,8384,16553,-215,8,9,화
2022-08-09,일산선,마두,6166,6445,12611,-279,8,9,화
2022-08-09,일산선,정발산,5047,5466,10513,-419,8,9,화
2022-08-09,일산선,주엽,7436,7155,14591,281,8,9,화
2022-08-09,일산선,대화,10811,7834,18645,2977,8,9,화
2022-08-09,장항선,봉명,1243,1238,2481,5,8,9,화
2022-08-09,장항선,쌍용(나사렛대),1744,1638,3382,106,8,9,화
2022-08-09,장항선,아산,2604,2348,4952,256,8,9,화
2022-08-09,장항선,탕정,769,721,1490,48,8,9,화
2022-08-09,장항선,배방,891,861,1752,30,8,9,화
2022-08-09,장항선,온양온천,3428,3558,6986,-130,8,9,화
2022-08-09,장항선,신창(순천향대),960,929,1889,31,8,9,화
2022-08-09,중앙선,회기,20579,20192,40771,387,8,9,화
2022-08-09,중앙선,중랑,4991,4844,9835,147,8,9,화
2022-08-09,중앙선,상봉(시외버스터미널),4797,4781,9578,16,8,9,화
2022-08-09,중앙선,양원,2491,2430,4921,61,8,9,화
2022-08-09,중앙선,구리,11337,11777,23114,-440,8,9,화
2022-08-09,중앙선,도농,9375,8780,18155,595,8,9,화
2022-08-09,중앙선,양정,562,458,1020,104,8,9,화
2022-08-09,중앙선,덕소,4716,4730,9446,-14,8,9,화
2022-08-09,중앙선,도심,2089,1622,3711,467,8,9,화
2022-08-09,중앙선,팔당,652,649,1301,3,8,9,화
2022-08-09,중앙선,운길산,505,472,977,33,8,9,화
2022-08-09,중앙선,양수,1314,1380,2694,-66,8,9,화
2022-08-09,중앙선,신원,130,116,246,14,8,9,화
2022-08-09,중앙선,국수,492,498,990,-6,8,9,화
2022-08-09,중앙선,아신,397,389,786,8,8,9,화
2022-08-09,중앙선,오빈,241,223,464,18,8,9,화
2022-08-09,중앙선,양평,2103,2002,4105,101,8,9,화
2022-08-09,중앙선,원덕,247,219,466,28,8,9,화
2022-08-09,중앙선,용문,1298,1258,2556,40,8,9,화
2022-08-09,중앙선,지평,42,36,78,6,8,9,화
2022-08-09,공항철도 1호선,인천공항2터미널,3469,3015,6484,454,8,9,화
2022-08-09,공항철도 1호선,영종,2872,2886,5758,-14,8,9,화
2022-08-09,과천선,선바위,6612,5573,12185,1039,8,9,화
2022-08-09,과천선,경마공원,931,999,1930,-68,8,9,화
2022-08-09,과천선,대공원,1407,1449,2856,-42,8,9,화
2022-08-09,과천선,과천,5559,5545,11104,14,8,9,화
2022-08-09,과천선,정부과천청사,10152,10144,20296,8,8,9,화
2022-08-09,과천선,인덕원,20282,21719,42001,-1437,8,9,화
2022-08-09,과천선,평촌,15647,15714,31361,-67,8,9,화
2022-08-09,과천선,범계,21507,21745,43252,-238,8,9,화
2022-08-09,분당선,선릉,12871,17564,30435,-4693,8,9,화
2022-08-09,분당선,한티,14852,15342,30194,-490,8,9,화
2022-08-09,분당선,도곡,6510,6431,12941,79,8,9,화
2022-08-09,분당선,구룡,1536,1534,3070,2,8,9,화
2022-08-09,분당선,개포동,3422,3573,6995,-151,8,9,화
2022-08-09,분당선,대모산입구,4297,4206,8503,91,8,9,화
2022-08-09,분당선,수서,13026,13640,26666,-614,8,9,화
2022-08-09,분당선,수원,6879,5745,12624,1134,8,9,화
2022-08-09,분당선,서울숲,9501,9491,18992,10,8,9,화
2022-08-09,분당선,압구정로데오,17268,18032,35300,-764,8,9,화
2022-08-09,분당선,강남구청,8885,9829,18714,-944,8,9,화
2022-08-09,분당선,선정릉,8786,10055,18841,-1269,8,9,화
2022-08-09,중앙선,망우,6418,6495,12913,-77,8,9,화
2022-08-09,신림선,서울대벤처타운,5796,5909,11705,-113,8,9,화
2022-08-09,신림선,관악산(서울대),1527,1464,2991,63,8,9,화
2022-08-09,안산선,산본,12821,13907,26728,-1086,8,9,화
2022-08-09,안산선,대야미,4078,3685,7763,393,8,9,화
2022-08-09,안산선,반월,3459,3361,6820,98,8,9,화
2022-08-09,안산선,상록수,12796,13285,26081,-489,8,9,화
2022-08-09,안산선,한대앞,7186,7450,14636,-264,8,9,화
2022-08-09,안산선,중앙,14092,14714,28806,-622,8,9,화
2022-08-09,안산선,고잔,7595,7272,14867,323,8,9,화
2022-08-09,안산선,초지,3980,4016,7996,-36,8,9,화
2022-08-09,안산선,안산,10065,9410,19475,655,8,9,화
2022-08-09,안산선,신길온천,1457,1281,2738,176,8,9,화
2022-08-09,안산선,정왕,6321,6703,13024,-382,8,9,화
2022-08-09,안산선,오이도,6693,6550,13243,143,8,9,화
2022-08-09,안산선,수리산,3510,2935,6445,575,8,9,화
2022-08-09,우이신설선,북한산우이,2154,1882,4036,272,8,9,화
2022-08-09,우이신설선,솔밭공원,2097,2001,4098,96,8,9,화
2022-08-09,우이신설선,4.19민주묘지,2155,2171,4326,-16,8,9,화
2022-08-09,우이신설선,가오리,3573,3786,7359,-213,8,9,화
2022-08-09,5호선,화곡,25789,24764,50553,1025,8,9,화
2022-08-09,분당선,복정,1,0,1,1,8,9,화
2022-08-09,1호선,서울역,42032,40050,82082,1982,8,9,화
2022-08-09,1호선,시청,21602,21565,43167,37,8,9,화
2022-08-09,1호선,종각,34458,32557,67015,1901,8,9,화
2022-08-09,1호선,종로3가,19594,18829,38423,765,8,9,화
2022-08-09,1호선,종로5가,19312,18485,37797,827,8,9,화
2022-08-09,1호선,동대문,7269,6475,13744,794,8,9,화
2022-08-09,1호선,신설동,11045,11077,22122,-32,8,9,화
2022-08-09,1호선,제기동,12203,12196,24399,7,8,9,화
2022-08-09,1호선,청량리(서울시립대입구),15456,15455,30911,1,8,9,화
2022-08-09,1호선,동묘앞,4205,4565,8770,-360,8,9,화
2022-08-09,2호선,시청,23494,21999,45493,1495,8,9,화
2022-08-09,2호선,을지로입구,39972,40526,80498,-554,8,9,화
2022-08-09,2호선,을지로3가,22769,21800,44569,969,8,9,화
2022-08-09,2호선,을지로4가,12502,12053,24555,449,8,9,화
2022-08-09,2호선,동대문역사문화공원(DDP),9347,10361,19708,-1014,8,9,화
2022-08-09,2호선,신당,11700,12230,23930,-530,8,9,화
2022-08-09,2호선,상왕십리,12711,12529,25240,182,8,9,화
2022-08-09,2호선,왕십리(성동구청),13639,11303,24942,2336,8,9,화
2022-08-09,2호선,한양대,6792,6988,13780,-196,8,9,화
2022-08-09,2호선,뚝섬,20393,21699,42092,-1306,8,9,화
2022-08-09,2호선,성수,35304,36977,72281,-1673,8,9,화
2022-08-09,2호선,건대입구,27898,29611,57509,-1713,8,9,화
2022-08-09,2호선,구의(광진구청),21464,21366,42830,98,8,9,화
2022-08-09,2호선,강변(동서울터미널),26080,24942,51022,1138,8,9,화
2022-08-09,2호선,잠실나루,13562,13811,27373,-249,8,9,화
2022-08-09,2호선,잠실(송파구청),59806,59258,119064,548,8,9,화
2022-08-09,2호선,잠실새내,19221,19307,38528,-86,8,9,화
2022-08-09,2호선,종합운동장,6280,7022,13302,-742,8,9,화
2022-08-09,2호선,삼성(무역센터),49553,51918,101471,-2365,8,9,화
2022-08-09,2호선,선릉,52643,47797,100440,4846,8,9,화
2022-08-09,2호선,역삼,51514,55702,107216,-4188,8,9,화
2022-08-09,2호선,강남,66275,63723,129998,2552,8,9,화
2022-08-09,2호선,교대(법원.검찰청),32112,34948,67060,-2836,8,9,화
2022-08-09,2호선,서초,21554,19635,41189,1919,8,9,화
2022-08-09,2호선,방배,14318,14870,29188,-552,8,9,화
2022-08-09,2호선,사당,30084,31405,61489,-1321,8,9,화
2022-08-09,2호선,낙성대(강감찬),23510,22980,46490,530,8,9,화
2022-08-09,2호선,서울대입구(관악구청),38280,37298,75578,982,8,9,화
2022-08-09,2호선,봉천,20964,20162,41126,802,8,9,화
2022-08-09,2호선,신림,49046,47563,96609,1483,8,9,화
2022-08-09,2호선,신대방,20984,21159,42143,-175,8,9,화
2022-08-09,2호선,구로디지털단지,51904,51721,103625,183,8,9,화
2022-08-09,2호선,대림(구로구청),20583,20868,41451,-285,8,9,화
2022-08-09,2호선,신도림,40823,39407,80230,1416,8,9,화
2022-08-09,2호선,문래,20292,20507,40799,-215,8,9,화
2022-08-09,2호선,영등포구청,20508,20980,41488,-472,8,9,화
2022-08-09,2호선,당산,16715,19715,36430,-3000,8,9,화
2022-08-09,2호선,합정,26168,27047,53215,-879,8,9,화
2022-08-09,2호선,홍대입구,44208,45623,89831,-1415,8,9,화
2022-08-09,2호선,신촌,29691,30221,59912,-530,8,9,화
2022-08-09,2호선,이대,11253,12096,23349,-843,8,9,화
2022-08-09,2호선,아현,9006,8858,17864,148,8,9,화
2022-08-09,2호선,충정로(경기대입구),9485,10160,19645,-675,8,9,화
2022-08-09,2호선,용답,2319,2300,4619,19,8,9,화
2022-08-09,2호선,신답,1538,1852,3390,-314,8,9,화
2022-08-09,2호선,신설동,3089,2923,6012,166,8,9,화
2022-08-09,2호선,도림천,1315,1416,2731,-101,8,9,화
2022-08-09,2호선,양천구청,6160,6736,12896,-576,8,9,화
2022-08-09,2호선,신정네거리,9132,9821,18953,-689,8,9,화
2022-08-09,2호선,용두(동대문구청),2080,2102,4182,-22,8,9,화
2022-08-09,3호선,지축,4467,4280,8747,187,8,9,화
2022-08-09,3호선,구파발,19340,20203,39543,-863,8,9,화
2022-08-09,3호선,연신내,30749,29543,60292,1206,8,9,화
2022-08-09,3호선,불광,13911,14968,28879,-1057,8,9,화
2022-08-09,3호선,녹번,13558,12734,26292,824,8,9,화
2022-08-09,3호선,홍제,14815,14539,29354,276,8,9,화
2022-08-09,3호선,무악재,3444,3713,7157,-269,8,9,화
2022-08-09,3호선,독립문,5750,6320,12070,-570,8,9,화
2022-08-09,3호선,경복궁(정부서울청사),16320,16285,32605,35,8,9,화
2022-08-09,3호선,안국,17606,17918,35524,-312,8,9,화
2022-08-09,3호선,종로3가,9910,10660,20570,-750,8,9,화
2022-08-09,3호선,을지로3가,10640,10244,20884,396,8,9,화
