날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-02-01,5호선,화곡,8399,8782,17181,-383,2,1,화
2022-02-01,경강선,곤지암,1283,1197,2480,86,2,1,화
2022-02-01,경강선,초월,1134,961,2095,173,2,1,화
2022-02-01,경강선,경기광주,2482,2311,4793,171,2,1,화
2022-02-01,경강선,삼동,562,572,1134,-10,2,1,화
2022-02-01,경강선,이매,420,317,737,103,2,1,화
2022-02-01,경강선,판교,914,965,1879,-51,2,1,화
2022-02-01,9호선2~3단계,중앙보훈병원,1939,1900,3839,39,2,1,화
2022-02-01,9호선2~3단계,둔촌오륜,227,218,445,9,2,1,화
2022-02-01,9호선2~3단계,올림픽공원(한국체대),1536,1692,3228,-156,2,1,화
2022-02-01,9호선2~3단계,한성백제,743,730,1473,13,2,1,화
2022-02-01,9호선2~3단계,송파나루,1501,1650,3151,-149,2,1,화
2022-02-01,9호선2~3단계,석촌,2348,2396,4744,-48,2,1,화
2022-02-01,9호선2~3단계,석촌고분,1626,1943,3569,-317,2,1,화
2022-02-01,9호선2~3단계,삼전,1882,2245,4127,-363,2,1,화
2022-02-01,9호선2~3단계,종합운동장,1025,1071,2096,-46,2,1,화
2022-02-01,9호선2~3단계,봉은사,5174,5635,10809,-461,2,1,화
2022-02-01,9호선2~3단계,삼성중앙,879,960,1839,-81,2,1,화
2022-02-01,9호선2~3단계,선정릉,1137,1538,2675,-401,2,1,화
2022-02-01,9호선2~3단계,언주,1338,1440,2778,-102,2,1,화
2022-02-01,9호선,신논현,6205,6213,12418,-8,2,1,화
2022-02-01,9호선,사평,820,863,1683,-43,2,1,화
2022-02-01,9호선,고속터미널,7335,4824,12159,2511,2,1,화
2022-02-01,9호선,신반포,537,539,1076,-2,2,1,화
2022-02-01,9호선,구반포,230,202,432,28,2,1,화
2022-02-01,9호선,동작(현충원),803,664,1467,139,2,1,화
2022-02-01,9호선,흑석(중앙대입구),2146,2272,4418,-126,2,1,화
2022-02-01,9호선,노들,1243,1188,2431,55,2,1,화
2022-02-01,9호선,노량진,7781,9072,16853,-1291,2,1,화
2022-02-01,9호선,샛강,732,753,1485,-21,2,1,화
2022-02-01,9호선,여의도,2734,2738,5472,-4,2,1,화
2022-02-01,9호선,국회의사당,1118,1172,2290,-54,2,1,화
2022-02-01,9호선,당산,4156,4902,9058,-746,2,1,화
2022-02-01,9호선,선유도,1393,1643,3036,-250,2,1,화
2022-02-01,9호선,신목동,996,905,1901,91,2,1,화
2022-02-01,9호선,염창,4572,5255,9827,-683,2,1,화
2022-02-01,9호선,등촌,2940,3445,6385,-505,2,1,화
2022-02-01,9호선,증미,1612,1868,3480,-256,2,1,화
2022-02-01,9호선,가양,5635,6248,11883,-613,2,1,화
2022-02-01,9호선,양천향교,2297,2680,4977,-383,2,1,화
2022-02-01,9호선,마곡나루(서울식물원),2564,2989,5553,-425,2,1,화
2022-02-01,9호선,신방화,2125,2147,4272,-22,2,1,화
2022-02-01,9호선,공항시장,1045,1216,2261,-171,2,1,화
2022-02-01,9호선,김포공항,6900,8777,15677,-1877,2,1,화
2022-02-01,9호선,개화,493,464,957,29,2,1,화
2022-02-01,8호선,남위례,981,1077,2058,-96,2,1,화
2022-02-01,8호선,모란,1571,1264,2835,307,2,1,화
2022-02-01,8호선,수진,1764,1739,3503,25,2,1,화
2022-02-01,8호선,신흥,1516,1698,3214,-182,2,1,화
2022-02-01,8호선,단대오거리,3254,3349,6603,-95,2,1,화
2022-02-01,8호선,남한산성입구(성남법원.검찰청),3982,3878,7860,104,2,1,화
2022-02-01,8호선,산성,1703,1711,3414,-8,2,1,화
2022-02-01,8호선,복정,2217,1917,4134,300,2,1,화
2022-02-01,8호선,장지,3792,3775,7567,17,2,1,화
2022-02-01,8호선,문정,1997,2380,4377,-383,2,1,화
2022-02-01,8호선,가락시장,1471,1654,3125,-183,2,1,화
2022-02-01,8호선,송파,1795,1978,3773,-183,2,1,화
2022-02-01,8호선,석촌,2042,2615,4657,-573,2,1,화
2022-02-01,8호선,잠실(송파구청),5356,5827,11183,-471,2,1,화
2022-02-01,8호선,몽촌토성(평화의문),1702,1874,3576,-172,2,1,화
2022-02-01,8호선,강동구청,2538,2726,5264,-188,2,1,화
2022-02-01,8호선,천호(풍납토성),4256,5224,9480,-968,2,1,화
2022-02-01,8호선,암사,5024,5046,10070,-22,2,1,화
2022-02-01,7호선,상동,1,0,1,1,2,1,화
2022-02-01,7호선,춘의,1,0,1,1,2,1,화
2022-02-01,7호선,온수(성공회대입구),2528,2627,5155,-99,2,1,화
2022-02-01,7호선,천왕,3028,3074,6102,-46,2,1,화
2022-02-01,7호선,광명사거리,7645,7716,15361,-71,2,1,화
2022-02-01,7호선,철산,6028,6334,12362,-306,2,1,화
2022-02-01,7호선,가산디지털단지,4948,5187,10135,-239,2,1,화
2022-02-01,7호선,남구로,4806,5069,9875,-263,2,1,화
2022-02-01,7호선,대림(구로구청),4338,4420,8758,-82,2,1,화
2022-02-01,7호선,신풍,3607,3758,7365,-151,2,1,화
2022-02-01,7호선,보라매,2263,2547,4810,-284,2,1,화
2022-02-01,7호선,신대방삼거리,4646,5476,10122,-830,2,1,화
2022-02-01,7호선,장승배기,2932,3288,6220,-356,2,1,화
2022-02-01,7호선,상도,2789,3068,5857,-279,2,1,화
2022-02-01,7호선,숭실대입구(살피재),3101,3689,6790,-588,2,1,화
2022-02-01,7호선,남성,3159,3420,6579,-261,2,1,화
2022-02-01,7호선,이수,3877,3929,7806,-52,2,1,화
2022-02-01,7호선,내방,2397,2608,5005,-211,2,1,화
2022-02-01,7호선,고속터미널,14674,3901,18575,10773,2,1,화
2022-02-01,7호선,반포,1234,1041,2275,193,2,1,화
2022-02-01,7호선,논현,2569,3009,5578,-440,2,1,화
2022-02-01,7호선,학동,1984,2099,4083,-115,2,1,화
2022-02-01,7호선,강남구청,1893,2225,4118,-332,2,1,화
2022-02-01,7호선,청담,2504,2715,5219,-211,2,1,화
2022-02-01,7호선,뚝섬유원지,2559,2647,5206,-88,2,1,화
2022-02-01,7호선,건대입구,3613,3950,7563,-337,2,1,화
2022-02-01,7호선,어린이대공원(세종대),3607,4112,7719,-505,2,1,화
2022-02-01,7호선,군자(능동),4190,3840,8030,350,2,1,화
2022-02-01,7호선,중곡,3003,3321,6324,-318,2,1,화
2022-02-01,7호선,용마산(용마폭포공원),2141,2265,4406,-124,2,1,화
2022-02-01,7호선,사가정,5500,5712,11212,-212,2,1,화
2022-02-01,7호선,면목,5176,5444,10620,-268,2,1,화
2022-02-01,7호선,상봉(시외버스터미널),5341,5324,10665,17,2,1,화
2022-02-01,7호선,중화,3477,3614,7091,-137,2,1,화
2022-02-01,7호선,먹골,3365,3511,6876,-146,2,1,화
2022-02-01,7호선,태릉입구,2533,2507,5040,26,2,1,화
2022-02-01,7호선,공릉(서울과학기술대),3571,3905,7476,-334,2,1,화
2022-02-01,7호선,하계,5236,5051,10287,185,2,1,화
2022-02-01,7호선,중계,4459,4287,8746,172,2,1,화
2022-02-01,7호선,노원,5414,5413,10827,1,2,1,화
2022-02-01,7호선,마들,4277,4279,8556,-2,2,1,화
2022-02-01,7호선,수락산,4495,4272,8767,223,2,1,화
2022-02-01,7호선,도봉산,2726,3688,6414,-962,2,1,화
2022-02-01,7호선,장암,602,317,919,285,2,1,화
2022-02-01,6호선,봉화산(서울의료원),2543,2554,5097,-11,2,1,화
2022-02-01,6호선,화랑대(서울여대입구),2884,2600,5484,284,2,1,화
2022-02-01,6호선,태릉입구,1658,1868,3526,-210,2,1,화
2022-02-01,6호선,석계,4275,4287,8562,-12,2,1,화
2022-02-01,6호선,돌곶이,2884,2956,5840,-72,2,1,화
2022-02-01,6호선,상월곡(한국과학기술연구원),2021,1933,3954,88,2,1,화
2022-02-01,6호선,월곡(동덕여대),3301,3423,6724,-122,2,1,화
2022-02-01,6호선,고려대(종암),2391,2585,4976,-194,2,1,화
2022-02-01,6호선,안암(고대병원앞),1998,2204,4202,-206,2,1,화
2022-02-01,6호선,보문,2618,2724,5342,-106,2,1,화
2022-02-01,6호선,창신,1054,999,2053,55,2,1,화
2022-02-01,6호선,동묘앞,2419,2519,4938,-100,2,1,화
2022-02-01,6호선,신당,1734,1783,3517,-49,2,1,화
2022-02-01,6호선,청구,1117,1102,2219,15,2,1,화
2022-02-01,6호선,약수,1003,1041,2044,-38,2,1,화
2022-02-01,6호선,버티고개,564,662,1226,-98,2,1,화
2022-02-01,6호선,한강진,1445,1811,3256,-366,2,1,화
2022-02-01,6호선,이태원,5200,5447,10647,-247,2,1,화
2022-02-01,6호선,녹사평(용산구청),1759,1669,3428,90,2,1,화
2022-02-01,6호선,삼각지,1597,1189,2786,408,2,1,화
2022-02-01,6호선,효창공원앞,1825,1723,3548,102,2,1,화
2022-02-01,6호선,공덕,3382,3440,6822,-58,2,1,화
2022-02-01,6호선,대흥(서강대앞),1861,2071,3932,-210,2,1,화
2022-02-01,6호선,광흥창(서강),1973,2015,3988,-42,2,1,화
2022-02-01,6호선,상수,2406,2870,5276,-464,2,1,화
2022-02-01,6호선,합정,4105,3624,7729,481,2,1,화
2022-02-01,6호선,망원,4243,4870,9113,-627,2,1,화
2022-02-01,6호선,마포구청,4134,4230,8364,-96,2,1,화
2022-02-01,6호선,월드컵경기장(성산),1909,1794,3703,115,2,1,화
2022-02-01,6호선,디지털미디어시티,3213,3400,6613,-187,2,1,화
2022-02-01,6호선,증산(명지대앞),3625,3783,7408,-158,2,1,화
2022-02-01,6호선,새절(신사),4227,4394,8621,-167,2,1,화
2022-02-01,6호선,구산,2484,1996,4480,488,2,1,화
2022-02-01,6호선,독바위,1079,1171,2250,-92,2,1,화
2022-02-01,6호선,불광,1321,1239,2560,82,2,1,화
2022-02-01,6호선,역촌,1395,1839,3234,-444,2,1,화
2022-02-01,6호선,응암,5918,6290,12208,-372,2,1,화
2022-02-01,5호선,하남검단산,2724,2538,5262,186,2,1,화
2022-02-01,5호선,하남시청(덕풍·신장),2455,2400,4855,55,2,1,화
2022-02-01,5호선,하남풍산,1113,1074,2187,39,2,1,화
2022-02-01,5호선,미사,4681,5122,9803,-441,2,1,화
2022-02-01,5호선,강일,1166,1235,2401,-69,2,1,화
2022-02-01,5호선,마천,2114,2303,4417,-189,2,1,화
2022-02-01,5호선,거여,2410,2379,4789,31,2,1,화
2022-02-01,5호선,개롱,1514,1682,3196,-168,2,1,화
2022-02-01,5호선,오금,807,790,1597,17,2,1,화
2022-02-01,5호선,방이,1634,1657,3291,-23,2,1,화
2022-02-01,5호선,올림픽공원(한국체대),1043,940,1983,103,2,1,화
2022-02-01,5호선,둔촌동,2011,2127,4138,-116,2,1,화
2022-02-01,5호선,상일동,3804,3470,7274,334,2,1,화
2022-02-01,5호선,고덕,2097,2146,4243,-49,2,1,화
2022-02-01,5호선,명일,2253,2212,4465,41,2,1,화
2022-02-01,5호선,굽은다리(강동구민회관앞),3068,3055,6123,13,2,1,화
2022-02-01,5호선,길동,2197,2419,4616,-222,2,1,화
2022-02-01,5호선,강동,4941,5373,10314,-432,2,1,화
2022-02-01,5호선,천호(풍납토성),5469,5461,10930,8,2,1,화
2022-02-01,5호선,광나루(장신대),3779,3373,7152,406,2,1,화
2022-02-01,5호선,아차산(어린이대공원후문),5092,5134,10226,-42,2,1,화
2022-02-01,5호선,군자(능동),3249,3901,7150,-652,2,1,화
2022-02-01,5호선,장한평,3985,4332,8317,-347,2,1,화
2022-02-01,5호선,답십리,4426,4588,9014,-162,2,1,화
2022-02-01,5호선,마장,1650,1627,3277,23,2,1,화
2022-02-01,5호선,왕십리(성동구청),1441,1611,3052,-170,2,1,화
2022-02-01,5호선,행당,2461,2231,4692,230,2,1,화
2022-02-01,5호선,신금호,1993,2082,4075,-89,2,1,화
2022-02-01,5호선,청구,1167,1110,2277,57,2,1,화
2022-02-01,5호선,동대문역사문화공원(DDP),356,486,842,-130,2,1,화
2022-02-01,5호선,을지로4가,515,546,1061,-31,2,1,화
2022-02-01,5호선,종로3가,4344,4035,8379,309,2,1,화
2022-02-01,5호선,광화문(세종문화회관),5385,5269,10654,116,2,1,화
2022-02-01,5호선,서대문,2653,2592,5245,61,2,1,화
2022-02-01,5호선,충정로(경기대입구),766,776,1542,-10,2,1,화
2022-02-01,5호선,애오개,1479,1547,3026,-68,2,1,화
2022-02-01,5호선,공덕,2180,2417,4597,-237,2,1,화
2022-02-01,5호선,마포,2474,2567,5041,-93,2,1,화
2022-02-01,5호선,여의나루,1648,1642,3290,6,2,1,화
2022-02-01,5호선,여의도,2719,2862,5581,-143,2,1,화
2022-02-01,5호선,신길,936,1238,2174,-302,2,1,화
2022-02-01,5호선,영등포시장,2202,2577,4779,-375,2,1,화
2022-02-01,5호선,영등포구청,683,784,1467,-101,2,1,화
2022-02-01,5호선,양평,1373,1659,3032,-286,2,1,화
2022-02-01,5호선,오목교(목동운동장앞),4431,4684,9115,-253,2,1,화
2022-02-01,5호선,목동,4353,4742,9095,-389,2,1,화
2022-02-01,5호선,신정(은행정),3872,3937,7809,-65,2,1,화
2022-02-01,5호선,까치산,9383,10525,19908,-1142,2,1,화
2022-02-01,5호선,우장산,3528,3899,7427,-371,2,1,화
2022-02-01,5호선,발산,4058,4182,8240,-124,2,1,화
2022-02-01,5호선,마곡,1770,1939,3709,-169,2,1,화
2022-02-01,5호선,송정,2405,2443,4848,-38,2,1,화
2022-02-01,5호선,김포공항,6351,5457,11808,894,2,1,화
2022-02-01,5호선,개화산,1906,1944,3850,-38,2,1,화
2022-02-01,5호선,방화,2417,2316,4733,101,2,1,화
2022-02-01,4호선,쌍문,9894,9347,19241,547,2,1,화
2022-02-01,4호선,창동,9137,9310,18447,-173,2,1,화
2022-02-01,4호선,노원,6767,7299,14066,-532,2,1,화
2022-02-01,4호선,상계,6686,6444,13130,242,2,1,화
2022-02-01,4호선,당고개,5055,4687,9742,368,2,1,화
2022-02-01,4호선,남태령,345,308,653,37,2,1,화
2022-02-01,4호선,사당,7021,6430,13451,591,2,1,화
2022-02-01,4호선,총신대입구(이수),4717,5295,10012,-578,2,1,화
2022-02-01,4호선,동작(현충원),543,592,1135,-49,2,1,화
2022-02-01,4호선,이촌(국립중앙박물관),1580,1812,3392,-232,2,1,화
2022-02-01,4호선,신용산,3979,3676,7655,303,2,1,화
2022-02-01,4호선,삼각지,1014,1403,2417,-389,2,1,화
2022-02-01,4호선,숙대입구(갈월),2928,2906,5834,22,2,1,화
2022-02-01,4호선,서울역,2332,4904,7236,-2572,2,1,화
2022-02-01,4호선,회현(남대문시장),2040,2063,4103,-23,2,1,화
2022-02-01,4호선,명동,4780,4531,9311,249,2,1,화
2022-02-01,4호선,충무로,3916,4117,8033,-201,2,1,화
2022-02-01,4호선,동대문역사문화공원(DDP),3784,3337,7121,447,2,1,화
2022-02-01,4호선,동대문,1830,1705,3535,125,2,1,화
2022-02-01,4호선,혜화,8076,8586,16662,-510,2,1,화
2022-02-01,4호선,한성대입구(삼선교),4395,4574,8969,-179,2,1,화
2022-02-01,4호선,성신여대입구(돈암),6233,6399,12632,-166,2,1,화
2022-02-01,4호선,길음,5870,6068,11938,-198,2,1,화
2022-02-01,4호선,미아사거리,9241,8902,18143,339,2,1,화
2022-02-01,4호선,미아(서울사이버대학),5144,4986,10130,158,2,1,화
2022-02-01,4호선,수유(강북구청),12578,13008,25586,-430,2,1,화
2022-02-01,3호선,오금,1288,1379,2667,-91,2,1,화
2022-02-01,3호선,경찰병원,1417,1604,3021,-187,2,1,화
2022-02-01,3호선,가락시장,1760,1739,3499,21,2,1,화
2022-02-01,3호선,수서,5691,4990,10681,701,2,1,화
2022-02-01,3호선,일원,1784,1869,3653,-85,2,1,화
2022-02-01,3호선,대청,2174,2241,4415,-67,2,1,화
2022-02-01,3호선,학여울,339,382,721,-43,2,1,화
2022-02-01,3호선,대치,2095,2068,4163,27,2,1,화
2022-02-01,3호선,도곡,889,930,1819,-41,2,1,화
2022-02-01,3호선,매봉,1760,1774,3534,-14,2,1,화
2022-02-01,3호선,양재(서초구청),5351,6618,11969,-1267,2,1,화
2022-02-01,3호선,남부터미널(예술의전당),9858,6343,16201,3515,2,1,화
2022-02-01,3호선,교대(법원.검찰청),1449,997,2446,452,2,1,화
2022-02-01,3호선,고속터미널,30168,13336,43504,16832,2,1,화
2022-02-01,3호선,잠원,1016,1031,2047,-15,2,1,화
2022-02-01,3호선,신사,3735,4126,7861,-391,2,1,화
2022-02-01,3호선,압구정,3522,3930,7452,-408,2,1,화
2022-02-01,3호선,옥수,2654,2951,5605,-297,2,1,화
2022-02-01,3호선,금호,2599,2512,5111,87,2,1,화
2022-02-01,3호선,약수,3631,3714,7345,-83,2,1,화
2022-02-01,3호선,동대입구,3085,3628,6713,-543,2,1,화
2022-02-01,3호선,을지로3가,1135,1083,2218,52,2,1,화
2022-02-01,3호선,종로3가,1573,2478,4051,-905,2,1,화
2022-02-01,3호선,안국,5840,6316,12156,-476,2,1,화
2022-02-01,3호선,경복궁(정부서울청사),5914,7253,13167,-1339,2,1,화
2022-02-01,3호선,독립문,2325,2420,4745,-95,2,1,화
2022-02-01,3호선,무악재,1195,1332,2527,-137,2,1,화
2022-02-01,3호선,홍제,5555,5563,11118,-8,2,1,화
2022-02-01,3호선,녹번,4431,4398,8829,33,2,1,화
2022-02-01,3호선,연신내,12409,12922,25331,-513,2,1,화
2022-02-01,3호선,구파발,6629,6843,13472,-214,2,1,화
2022-02-01,3호선,지축,1183,1134,2317,49,2,1,화
2022-02-01,2호선,용두(동대문구청),563,627,1190,-64,2,1,화
2022-02-01,2호선,신정네거리,2944,3260,6204,-316,2,1,화
2022-02-01,2호선,양천구청,2013,2121,4134,-108,2,1,화
2022-02-01,2호선,도림천,280,295,575,-15,2,1,화
2022-02-01,2호선,신설동,862,912,1774,-50,2,1,화
2022-02-01,2호선,신답,331,399,730,-68,2,1,화
2022-02-01,2호선,용답,982,1097,2079,-115,2,1,화
2022-02-01,2호선,충정로(경기대입구),1974,2156,4130,-182,2,1,화
2022-02-01,2호선,아현,2755,3005,5760,-250,2,1,화
2022-02-01,2호선,이대,2850,3186,6036,-336,2,1,화
2022-02-01,2호선,신촌,7624,8400,16024,-776,2,1,화
2022-02-01,2호선,홍대입구,18355,19663,38018,-1308,2,1,화
2022-02-01,2호선,합정,7427,8312,15739,-885,2,1,화
2022-02-01,2호선,당산,4112,4561,8673,-449,2,1,화
2022-02-01,2호선,영등포구청,3845,4217,8062,-372,2,1,화
2022-02-01,2호선,문래,3305,3451,6756,-146,2,1,화
2022-02-01,2호선,신도림,12259,12931,25190,-672,2,1,화
2022-02-01,2호선,대림(구로구청),7685,8678,16363,-993,2,1,화
2022-02-01,2호선,구로디지털단지,11935,13310,25245,-1375,2,1,화
2022-02-01,2호선,신대방,8420,9382,17802,-962,2,1,화
2022-02-01,2호선,신림,19446,23401,42847,-3955,2,1,화
2022-02-01,2호선,봉천,5972,6781,12753,-809,2,1,화
2022-02-01,2호선,서울대입구(관악구청),11387,13735,25122,-2348,2,1,화
2022-02-01,2호선,낙성대(강감찬),6698,8270,14968,-1572,2,1,화
2022-02-01,2호선,사당,9376,10026,19402,-650,2,1,화
2022-02-01,2호선,방배,2720,2933,5653,-213,2,1,화
2022-02-01,2호선,서초,2456,2135,4591,321,2,1,화
2022-02-01,2호선,교대(법원.검찰청),3830,4233,8063,-403,2,1,화
2022-02-01,2호선,강남,12192,12225,24417,-33,2,1,화
2022-02-01,2호선,역삼,3970,4714,8684,-744,2,1,화
2022-02-01,2호선,선릉,4339,4146,8485,193,2,1,화
2022-02-01,2호선,삼성(무역센터),8602,8132,16734,470,2,1,화
2022-02-01,2호선,종합운동장,1749,1959,3708,-210,2,1,화
2022-02-01,2호선,잠실새내,4928,5520,10448,-592,2,1,화
2022-02-01,2호선,잠실(송파구청),22539,20628,43167,1911,2,1,화
2022-02-01,2호선,잠실나루,2782,2763,5545,19,2,1,화
2022-02-01,2호선,강변(동서울터미널),17862,9916,27778,7946,2,1,화
2022-02-01,2호선,구의(광진구청),5832,6553,12385,-721,2,1,화
2022-02-01,2호선,건대입구,12468,14328,26796,-1860,2,1,화
2022-02-01,2호선,성수,5137,6014,11151,-877,2,1,화
2022-02-01,2호선,뚝섬,3411,3561,6972,-150,2,1,화
2022-02-01,2호선,한양대,998,1091,2089,-93,2,1,화
2022-02-01,2호선,왕십리(성동구청),4167,3874,8041,293,2,1,화
2022-02-01,2호선,상왕십리,3777,4062,7839,-285,2,1,화
2022-02-01,2호선,신당,3709,4257,7966,-548,2,1,화
2022-02-01,2호선,동대문역사문화공원(DDP),3129,3528,6657,-399,2,1,화
2022-02-01,2호선,을지로4가,1147,1187,2334,-40,2,1,화
2022-02-01,2호선,을지로3가,2577,2514,5091,63,2,1,화
2022-02-01,2호선,을지로입구,4659,4006,8665,653,2,1,화
2022-02-01,2호선,시청,2516,2385,4901,131,2,1,화
2022-02-01,1호선,청량리(서울시립대입구),6194,6306,12500,-112,2,1,화
2022-02-01,1호선,제기동,3458,3693,7151,-235,2,1,화
2022-02-01,1호선,신설동,3126,3237,6363,-111,2,1,화
2022-02-01,1호선,동대문,5813,5304,11117,509,2,1,화
2022-02-01,1호선,종로5가,3389,3142,6531,247,2,1,화
2022-02-01,1호선,종로3가,6012,5363,11375,649,2,1,화
2022-02-01,1호선,종각,7295,6513,13808,782,2,1,화
2022-02-01,1호선,시청,3743,3740,7483,3,2,1,화
2022-02-01,1호선,동묘앞,3082,3500,6582,-418,2,1,화
2022-02-01,1호선,서울역,16407,14010,30417,2397,2,1,화
2022-02-01,3호선,불광,4874,5889,10763,-1015,2,1,화
2022-02-01,경인선,부평,14109,14240,28349,-131,2,1,화
2022-02-01,경인선,송내,7848,7384,15232,464,2,1,화
2022-02-01,경인선,부천,13228,13608,26836,-380,2,1,화
2022-02-01,경인선,역곡,8731,8846,17577,-115,2,1,화
2022-02-01,경인선,오류동,3990,4273,8263,-283,2,1,화
2022-02-01,경인선,개봉,7553,7528,15081,25,2,1,화
2022-02-01,경의선,임진강,44,41,85,3,2,1,화
2022-02-01,경의선,문산,2606,2328,4934,278,2,1,화
2022-02-01,경의선,파주,463,382,845,81,2,1,화
2022-02-01,경의선,월롱,556,692,1248,-136,2,1,화
2022-02-01,경의선,금촌,2900,3029,5929,-129,2,1,화
2022-02-01,경의선,금릉,1860,1731,3591,129,2,1,화
2022-02-01,경의선,운정,2323,2153,4476,170,2,1,화
2022-02-01,경의선,야당,2849,2740,5589,109,2,1,화
2022-02-01,경의선,탄현,2605,2427,5032,178,2,1,화
2022-02-01,경의선,일산,2904,2770,5674,134,2,1,화
2022-02-01,경의선,풍산,1802,1731,3533,71,2,1,화
2022-02-01,경의선,백마,1940,1786,3726,154,2,1,화
2022-02-01,경의선,곡산,162,136,298,26,2,1,화
2022-02-01,중앙선,지평,56,51,107,5,2,1,화
2022-02-01,중앙선,용문,1873,1200,3073,673,2,1,화
2022-02-01,중앙선,원덕,327,211,538,116,2,1,화
2022-02-01,중앙선,양평,2058,1432,3490,626,2,1,화
2022-02-01,중앙선,오빈,189,122,311,67,2,1,화
2022-02-01,중앙선,아신,470,392,862,78,2,1,화
2022-02-01,중앙선,국수,389,321,710,68,2,1,화
2022-02-01,중앙선,신원,117,91,208,26,2,1,화
2022-02-01,중앙선,양수,1086,962,2048,124,2,1,화
2022-02-01,중앙선,운길산,522,444,966,78,2,1,화
2022-02-01,중앙선,팔당,514,583,1097,-69,2,1,화
2022-02-01,중앙선,도심,775,660,1435,115,2,1,화
2022-02-01,중앙선,덕소,2066,2013,4079,53,2,1,화
2022-02-01,중앙선,양정,250,174,424,76,2,1,화
2022-02-01,중앙선,도농,2986,2940,5926,46,2,1,화
2022-02-01,중앙선,구리,4254,4437,8691,-183,2,1,화
2022-02-01,중앙선,양원,630,637,1267,-7,2,1,화
2022-02-01,중앙선,망우,2795,3000,5795,-205,2,1,화
2022-02-01,중앙선,상봉(시외버스터미널),2432,2630,5062,-198,2,1,화
2022-02-01,중앙선,중랑,2029,2145,4174,-116,2,1,화
2022-02-01,경의선,능곡,1388,1279,2667,109,2,1,화
2022-02-01,경의선,행신,2332,2617,4949,-285,2,1,화
2022-02-01,경의선,강매,930,890,1820,40,2,1,화
2022-02-01,경의선,화전,370,344,714,26,2,1,화
2022-02-01,경의선,수색,484,590,1074,-106,2,1,화
2022-02-01,경의선,디지털미디어시티,896,884,1780,12,2,1,화
2022-02-01,경의선,가좌,1678,1786,3464,-108,2,1,화
2022-02-01,경의선,홍대입구,488,701,1189,-213,2,1,화
2022-02-01,경의선,서강대,672,773,1445,-101,2,1,화
2022-02-01,경의선,공덕,979,880,1859,99,2,1,화
2022-02-01,경의선,효창공원앞,744,875,1619,-131,2,1,화
2022-02-01,경의선,신촌,110,122,232,-12,2,1,화
2022-02-01,경의선,서울역,600,571,1171,29,2,1,화
2022-02-01,경원선,소요산,1801,1339,3140,462,2,1,화
2022-02-01,경원선,동두천,886,948,1834,-62,2,1,화
2022-02-01,경원선,보산,755,686,1441,69,2,1,화
2022-02-01,경원선,동두천중앙,1601,1534,3135,67,2,1,화
2022-02-01,경원선,지행,2988,2622,5610,366,2,1,화
2022-02-01,경원선,덕정,2167,2063,4230,104,2,1,화
2022-02-01,경원선,덕계,970,936,1906,34,2,1,화
2022-02-01,경원선,양주,3150,2923,6073,227,2,1,화
2022-02-01,경원선,녹양,1728,1546,3274,182,2,1,화
2022-02-01,경원선,가능,2814,2568,5382,246,2,1,화
2022-02-01,경원선,의정부,7806,8105,15911,-299,2,1,화
2022-02-01,경원선,회룡,4437,4297,8734,140,2,1,화
2022-02-01,경원선,망월사,2622,2678,5300,-56,2,1,화
2022-02-01,경원선,도봉산,3631,2405,6036,1226,2,1,화
2022-02-01,경원선,도봉,2269,2094,4363,175,2,1,화
2022-02-01,경원선,방학,3709,3722,7431,-13,2,1,화
2022-02-01,경원선,창동,1,0,1,1,2,1,화
2022-02-01,경원선,녹천,1758,1554,3312,204,2,1,화
2022-02-01,경원선,월계,2431,2312,4743,119,2,1,화
2022-02-01,경원선,광운대,2744,2971,5715,-227,2,1,화
2022-02-01,경원선,석계,3233,3421,6654,-188,2,1,화
2022-02-01,경원선,신이문,3230,2979,6209,251,2,1,화
2022-02-01,경원선,외대앞,2595,2745,5340,-150,2,1,화
2022-02-01,경원선,청량리(서울시립대입구),6577,6566,13143,11,2,1,화
2022-02-01,경원선,왕십리(성동구청),4547,5660,10207,-1113,2,1,화
2022-02-01,경원선,응봉,686,625,1311,61,2,1,화
2022-02-01,경원선,옥수,20,6,26,14,2,1,화
2022-02-01,경원선,한남,1074,1129,2203,-55,2,1,화
2022-02-01,경원선,서빙고,550,573,1123,-23,2,1,화
2022-02-01,경원선,이촌(국립중앙박물관),953,737,1690,216,2,1,화
