날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-03-01,장항선,배방,593,698,1291,-105,3,1,화
2022-03-01,장항선,온양온천,2388,2517,4905,-129,3,1,화
2022-03-01,장항선,신창(순천향대),1065,1164,2229,-99,3,1,화
2022-03-01,안산선,오이도,4789,4668,9457,121,3,1,화
2022-03-01,안산선,수리산,1892,1693,3585,199,3,1,화
2022-03-01,우이신설선,북한산우이,2122,2228,4350,-106,3,1,화
2022-03-01,우이신설선,솔밭공원,1360,1331,2691,29,3,1,화
2022-03-01,우이신설선,4.19민주묘지,1836,1663,3499,173,3,1,화
2022-03-01,우이신설선,가오리,2211,2122,4333,89,3,1,화
2022-03-01,우이신설선,화계,1899,1814,3713,85,3,1,화
2022-03-01,우이신설선,삼양,1205,1229,2434,-24,3,1,화
2022-03-01,우이신설선,삼양사거리,1489,1432,2921,57,3,1,화
2022-03-01,우이신설선,솔샘,2700,2510,5210,190,3,1,화
2022-03-01,우이신설선,북한산보국문,3577,3338,6915,239,3,1,화
2022-03-01,중앙선,오빈,189,176,365,13,3,1,화
2022-03-01,중앙선,아신,336,326,662,10,3,1,화
2022-03-01,중앙선,국수,332,351,683,-19,3,1,화
2022-03-01,중앙선,신원,171,126,297,45,3,1,화
2022-03-01,중앙선,양수,1364,1302,2666,62,3,1,화
2022-03-01,중앙선,운길산,720,705,1425,15,3,1,화
2022-03-01,중앙선,팔당,848,946,1794,-98,3,1,화
2022-03-01,중앙선,도심,1038,909,1947,129,3,1,화
2022-03-01,중앙선,덕소,2970,2954,5924,16,3,1,화
2022-03-01,중앙선,양정,425,361,786,64,3,1,화
2022-03-01,중앙선,도농,4753,4492,9245,261,3,1,화
2022-03-01,중앙선,구리,6742,6990,13732,-248,3,1,화
2022-03-01,중앙선,양원,1166,1164,2330,2,3,1,화
2022-03-01,중앙선,망우,4398,4416,8814,-18,3,1,화
2022-03-01,중앙선,상봉(시외버스터미널),3305,3342,6647,-37,3,1,화
2022-03-01,중앙선,중랑,3171,3075,6246,96,3,1,화
2022-03-01,중앙선,회기,13732,13733,27465,-1,3,1,화
2022-03-01,안산선,정왕,4050,4361,8411,-311,3,1,화
2022-03-01,안산선,신길온천,948,869,1817,79,3,1,화
2022-03-01,안산선,안산,6387,6035,12422,352,3,1,화
2022-03-01,안산선,초지,1962,2003,3965,-41,3,1,화
2022-03-01,안산선,고잔,3688,3443,7131,245,3,1,화
2022-03-01,안산선,중앙,9642,9864,19506,-222,3,1,화
2022-03-01,안산선,한대앞,4830,5002,9832,-172,3,1,화
2022-03-01,안산선,상록수,8221,8427,16648,-206,3,1,화
2022-03-01,안산선,반월,2225,2205,4430,20,3,1,화
2022-03-01,안산선,대야미,2531,2259,4790,272,3,1,화
2022-03-01,안산선,산본,7969,8547,16516,-578,3,1,화
2022-03-01,수인선,인천,958,1395,2353,-437,3,1,화
2022-03-01,수인선,신포,1019,1044,2063,-25,3,1,화
2022-03-01,수인선,숭의,1930,1852,3782,78,3,1,화
2022-03-01,수인선,인하대,3246,3060,6306,186,3,1,화
2022-03-01,수인선,송도,1367,1324,2691,43,3,1,화
2022-03-01,수인선,연수,2636,2590,5226,46,3,1,화
2022-03-01,수인선,원인재,2521,2600,5121,-79,3,1,화
2022-03-01,수인선,남동인더스파크,727,778,1505,-51,3,1,화
2022-03-01,수인선,호구포,1782,1702,3484,80,3,1,화
2022-03-01,수인선,인천논현,2771,2925,5696,-154,3,1,화
2022-03-01,수인선,소래포구,3582,3420,7002,162,3,1,화
2022-03-01,수인선,월곶,1654,1555,3209,99,3,1,화
2022-03-01,수인선,달월,32,39,71,-7,3,1,화
2022-03-01,수인선,사리,2360,2054,4414,306,3,1,화
2022-03-01,수인선,야목,158,147,305,11,3,1,화
2022-03-01,수인선,어천,412,448,860,-36,3,1,화
2022-03-01,수인선,오목천,1290,1276,2566,14,3,1,화
2022-03-01,경강선,이천,1545,1581,3126,-36,3,1,화
2022-03-01,경강선,신둔도예촌,700,689,1389,11,3,1,화
2022-03-01,경강선,곤지암,1118,1293,2411,-175,3,1,화
2022-03-01,경강선,초월,1352,1307,2659,45,3,1,화
2022-03-01,경강선,경기광주,3321,3166,6487,155,3,1,화
2022-03-01,경강선,삼동,970,910,1880,60,3,1,화
2022-03-01,경강선,이매,474,383,857,91,3,1,화
2022-03-01,경강선,판교,2181,2243,4424,-62,3,1,화
2022-03-01,9호선2~3단계,중앙보훈병원,2848,2817,5665,31,3,1,화
2022-03-01,9호선2~3단계,둔촌오륜,406,418,824,-12,3,1,화
2022-03-01,9호선2~3단계,올림픽공원(한국체대),2408,2618,5026,-210,3,1,화
2022-03-01,9호선2~3단계,한성백제,1185,976,2161,209,3,1,화
2022-03-01,9호선2~3단계,송파나루,2656,2833,5489,-177,3,1,화
2022-03-01,9호선2~3단계,석촌,4149,3651,7800,498,3,1,화
2022-03-01,9호선2~3단계,석촌고분,2837,2826,5663,11,3,1,화
2022-03-01,9호선2~3단계,삼전,3403,3375,6778,28,3,1,화
2022-03-01,9호선2~3단계,종합운동장,1791,1677,3468,114,3,1,화
2022-03-01,9호선2~3단계,봉은사,6559,6697,13256,-138,3,1,화
2022-03-01,9호선2~3단계,삼성중앙,1876,1953,3829,-77,3,1,화
2022-03-01,9호선2~3단계,선정릉,2579,2957,5536,-378,3,1,화
2022-03-01,9호선2~3단계,언주,3274,3326,6600,-52,3,1,화
2022-03-01,9호선,신논현,13981,13557,27538,424,3,1,화
2022-03-01,9호선,사평,1401,1413,2814,-12,3,1,화
2022-03-01,9호선,고속터미널,7516,9974,17490,-2458,3,1,화
2022-03-01,9호선,신반포,1516,1440,2956,76,3,1,화
2022-03-01,9호선,구반포,520,546,1066,-26,3,1,화
2022-03-01,9호선,동작(현충원),1364,1073,2437,291,3,1,화
2022-03-01,9호선,흑석(중앙대입구),5002,4917,9919,85,3,1,화
2022-03-01,9호선,노들,2095,1863,3958,232,3,1,화
2022-03-01,9호선,노량진,14283,14600,28883,-317,3,1,화
2022-03-01,9호선,샛강,1687,1670,3357,17,3,1,화
2022-03-01,9호선,여의도,9199,8361,17560,838,3,1,화
2022-03-01,9호선,국회의사당,3687,3636,7323,51,3,1,화
2022-03-01,9호선,선유도,2622,2475,5097,147,3,1,화
2022-03-01,9호선,신목동,1463,1308,2771,155,3,1,화
2022-03-01,9호선,염창,7746,7524,15270,222,3,1,화
2022-03-01,9호선,등촌,4978,5052,10030,-74,3,1,화
2022-03-01,9호선,증미,2842,2880,5722,-38,3,1,화
2022-03-01,9호선,가양,9263,9086,18349,177,3,1,화
2022-03-01,9호선,양천향교,4006,4142,8148,-136,3,1,화
2022-03-01,9호선,마곡나루(서울식물원),5363,5305,10668,58,3,1,화
2022-03-01,9호선,신방화,3196,3179,6375,17,3,1,화
2022-03-01,9호선,공항시장,1615,1793,3408,-178,3,1,화
2022-03-01,9호선,김포공항,6503,8831,15334,-2328,3,1,화
2022-03-01,9호선,개화,918,897,1815,21,3,1,화
2022-03-01,8호선,남위례,1867,1879,3746,-12,3,1,화
2022-03-01,8호선,모란,2476,2139,4615,337,3,1,화
2022-03-01,8호선,수진,2709,2598,5307,111,3,1,화
2022-03-01,8호선,신흥,2361,2517,4878,-156,3,1,화
2022-03-01,8호선,단대오거리,5097,5142,10239,-45,3,1,화
2022-03-01,8호선,남한산성입구(성남법원.검찰청),6245,5933,12178,312,3,1,화
2022-03-01,8호선,산성,2580,2659,5239,-79,3,1,화
2022-03-01,8호선,복정,4000,3605,7605,395,3,1,화
2022-03-01,8호선,장지,8920,8981,17901,-61,3,1,화
2022-03-01,8호선,문정,5040,5119,10159,-79,3,1,화
2022-03-01,8호선,가락시장,3718,4041,7759,-323,3,1,화
2022-03-01,8호선,송파,3288,3461,6749,-173,3,1,화
2022-03-01,8호선,석촌,4039,4815,8854,-776,3,1,화
2022-03-01,8호선,잠실(송파구청),9265,10208,19473,-943,3,1,화
2022-03-01,8호선,몽촌토성(평화의문),3032,2905,5937,127,3,1,화
2022-03-01,8호선,강동구청,4340,4372,8712,-32,3,1,화
2022-03-01,8호선,천호(풍납토성),7978,9154,17132,-1176,3,1,화
2022-03-01,8호선,암사,8502,8069,16571,433,3,1,화
2022-03-01,7호선,온수(성공회대입구),3607,3542,7149,65,3,1,화
2022-03-01,7호선,천왕,4510,4380,8890,130,3,1,화
2022-03-01,7호선,광명사거리,11303,11297,22600,6,3,1,화
2022-03-01,7호선,철산,9125,9196,18321,-71,3,1,화
2022-03-01,7호선,가산디지털단지,10716,9956,20672,760,3,1,화
2022-03-01,7호선,남구로,5940,5982,11922,-42,3,1,화
2022-03-01,7호선,대림(구로구청),5081,5114,10195,-33,3,1,화
2022-03-01,7호선,신풍,5334,5102,10436,232,3,1,화
2022-03-01,7호선,보라매,3767,3763,7530,4,3,1,화
2022-03-01,7호선,신대방삼거리,7374,7280,14654,94,3,1,화
2022-03-01,7호선,장승배기,4426,4341,8767,85,3,1,화
2022-03-01,7호선,상도,5141,5035,10176,106,3,1,화
2022-03-01,7호선,숭실대입구(살피재),5491,5679,11170,-188,3,1,화
2022-03-01,7호선,남성,5262,5159,10421,103,3,1,화
2022-03-01,7호선,내방,4989,5077,10066,-88,3,1,화
2022-03-01,7호선,고속터미널,8026,5894,13920,2132,3,1,화
2022-03-01,7호선,반포,2878,2798,5676,80,3,1,화
2022-03-01,7호선,논현,6183,6638,12821,-455,3,1,화
2022-03-01,7호선,학동,5812,6119,11931,-307,3,1,화
2022-03-01,7호선,강남구청,5341,5876,11217,-535,3,1,화
2022-03-01,7호선,청담,6171,6524,12695,-353,3,1,화
2022-03-01,7호선,뚝섬유원지,4941,4443,9384,498,3,1,화
2022-03-01,7호선,건대입구,7435,7438,14873,-3,3,1,화
2022-03-01,7호선,어린이대공원(세종대),6632,6618,13250,14,3,1,화
2022-03-01,7호선,군자(능동),7344,5842,13186,1502,3,1,화
2022-03-01,7호선,중곡,4927,4790,9717,137,3,1,화
2022-03-01,7호선,용마산(용마폭포공원),3030,3194,6224,-164,3,1,화
2022-03-01,7호선,사가정,8209,8326,16535,-117,3,1,화
2022-03-01,7호선,면목,7794,7684,15478,110,3,1,화
2022-03-01,7호선,상봉(시외버스터미널),8658,8270,16928,388,3,1,화
2022-03-01,7호선,중화,5254,5168,10422,86,3,1,화
2022-03-01,7호선,먹골,5081,4995,10076,86,3,1,화
2022-03-01,7호선,태릉입구,4352,4009,8361,343,3,1,화
2022-03-01,7호선,공릉(서울과학기술대),5992,6117,12109,-125,3,1,화
2022-03-01,7호선,하계,7971,7670,15641,301,3,1,화
2022-03-01,7호선,중계,6014,5532,11546,482,3,1,화
2022-03-01,7호선,노원,10398,10384,20782,14,3,1,화
2022-03-01,7호선,마들,5711,5534,11245,177,3,1,화
2022-03-01,7호선,수락산,6564,6491,13055,73,3,1,화
2022-03-01,7호선,도봉산,4019,5482,9501,-1463,3,1,화
2022-03-01,7호선,장암,937,602,1539,335,3,1,화
2022-03-01,6호선,봉화산(서울의료원),3578,3583,7161,-5,3,1,화
2022-03-01,6호선,화랑대(서울여대입구),4714,4078,8792,636,3,1,화
2022-03-01,6호선,태릉입구,2915,3188,6103,-273,3,1,화
2022-03-01,6호선,석계,6193,6350,12543,-157,3,1,화
2022-03-01,6호선,돌곶이,4443,4282,8725,161,3,1,화
2022-03-01,6호선,상월곡(한국과학기술연구원),3037,2752,5789,285,3,1,화
2022-03-01,6호선,월곡(동덕여대),5704,5747,11451,-43,3,1,화
2022-03-01,6호선,고려대(종암),3840,3888,7728,-48,3,1,화
2022-03-01,6호선,안암(고대병원앞),5385,5679,11064,-294,3,1,화
2022-03-01,6호선,보문,3678,3507,7185,171,3,1,화
2022-03-01,6호선,창신,1529,1396,2925,133,3,1,화
2022-03-01,6호선,동묘앞,5024,4769,9793,255,3,1,화
2022-03-01,6호선,신당,4703,4796,9499,-93,3,1,화
2022-03-01,6호선,청구,1880,1993,3873,-113,3,1,화
2022-03-01,6호선,약수,1636,1602,3238,34,3,1,화
2022-03-01,6호선,버티고개,864,972,1836,-108,3,1,화
2022-03-01,6호선,한강진,5359,6261,11620,-902,3,1,화
2022-03-01,6호선,이태원,7714,7258,14972,456,3,1,화
2022-03-01,6호선,녹사평(용산구청),3028,3108,6136,-80,3,1,화
2022-03-01,6호선,삼각지,3277,2517,5794,760,3,1,화
2022-03-01,6호선,효창공원앞,3183,2947,6130,236,3,1,화
2022-03-01,6호선,공덕,6560,5982,12542,578,3,1,화
2022-03-01,6호선,대흥(서강대앞),3590,3670,7260,-80,3,1,화
2022-03-01,6호선,광흥창(서강),3414,3272,6686,142,3,1,화
2022-03-01,6호선,상수,5553,5959,11512,-406,3,1,화
2022-03-01,6호선,합정,8223,7699,15922,524,3,1,화
2022-03-01,6호선,망원,8620,9325,17945,-705,3,1,화
2022-03-01,6호선,마포구청,6581,5946,12527,635,3,1,화
2022-03-01,6호선,월드컵경기장(성산),3593,3626,7219,-33,3,1,화
2022-03-01,6호선,디지털미디어시티,4885,5073,9958,-188,3,1,화
2022-03-01,6호선,증산(명지대앞),5299,5554,10853,-255,3,1,화
2022-03-01,6호선,새절(신사),6165,6062,12227,103,3,1,화
2022-03-01,6호선,구산,3731,2851,6582,880,3,1,화
2022-03-01,6호선,독바위,1405,1558,2963,-153,3,1,화
2022-03-01,6호선,불광,2887,2602,5489,285,3,1,화
2022-03-01,6호선,역촌,1915,2266,4181,-351,3,1,화
2022-03-01,6호선,응암,8725,8681,17406,44,3,1,화
2022-03-01,5호선,하남검단산,3815,3853,7668,-38,3,1,화
2022-03-01,5호선,하남시청(덕풍·신장),3612,3455,7067,157,3,1,화
2022-03-01,5호선,하남풍산,1906,1925,3831,-19,3,1,화
2022-03-01,5호선,미사,7925,7944,15869,-19,3,1,화
2022-03-01,5호선,강일,1909,1932,3841,-23,3,1,화
2022-03-01,5호선,마천,3173,3307,6480,-134,3,1,화
2022-03-01,5호선,거여,4088,3970,8058,118,3,1,화
2022-03-01,5호선,개롱,2636,2907,5543,-271,3,1,화
2022-03-01,5호선,오금,1321,1325,2646,-4,3,1,화
2022-03-01,5호선,방이,3091,3046,6137,45,3,1,화
2022-03-01,5호선,올림픽공원(한국체대),2065,1724,3789,341,3,1,화
2022-03-01,5호선,둔촌동,4188,4221,8409,-33,3,1,화
2022-03-01,5호선,상일동,6077,5898,11975,179,3,1,화
2022-03-01,5호선,고덕,3930,3995,7925,-65,3,1,화
2022-03-01,5호선,명일,4053,4011,8064,42,3,1,화
2022-03-01,5호선,굽은다리(강동구민회관앞),5248,5043,10291,205,3,1,화
2022-03-01,5호선,길동,4100,4225,8325,-125,3,1,화
2022-03-01,5호선,강동,7976,7820,15796,156,3,1,화
2022-03-01,5호선,천호(풍납토성),11338,10716,22054,622,3,1,화
2022-03-01,5호선,광나루(장신대),6154,6050,12204,104,3,1,화
2022-03-01,5호선,아차산(어린이대공원후문),8536,8361,16897,175,3,1,화
2022-03-01,5호선,군자(능동),5774,6492,12266,-718,3,1,화
2022-03-01,5호선,장한평,8057,8120,16177,-63,3,1,화
2022-03-01,5호선,답십리,7351,6933,14284,418,3,1,화
2022-03-01,5호선,마장,2779,2634,5413,145,3,1,화
2022-03-01,5호선,왕십리(성동구청),2470,2904,5374,-434,3,1,화
2022-03-01,5호선,행당,3661,3208,6869,453,3,1,화
2022-03-01,5호선,신금호,2849,3083,5932,-234,3,1,화
2022-03-01,5호선,청구,1970,1828,3798,142,3,1,화
2022-03-01,5호선,동대문역사문화공원(DDP),805,923,1728,-118,3,1,화
2022-03-01,5호선,을지로4가,2597,2705,5302,-108,3,1,화
2022-03-01,5호선,종로3가,9349,8635,17984,714,3,1,화
2022-03-01,5호선,광화문(세종문화회관),17406,18804,36210,-1398,3,1,화
2022-03-01,5호선,서대문,4587,4457,9044,130,3,1,화
2022-03-01,5호선,충정로(경기대입구),1281,1240,2521,41,3,1,화
2022-03-01,5호선,애오개,2316,2368,4684,-52,3,1,화
2022-03-01,5호선,공덕,4381,4454,8835,-73,3,1,화
2022-03-01,5호선,마포,4935,4949,9884,-14,3,1,화
2022-03-01,5호선,여의나루,6231,7713,13944,-1482,3,1,화
2022-03-01,5호선,여의도,8852,8827,17679,25,3,1,화
2022-03-01,5호선,신길,1866,2069,3935,-203,3,1,화
2022-03-01,5호선,영등포시장,4794,5093,9887,-299,3,1,화
2022-03-01,5호선,영등포구청,1389,1385,2774,4,3,1,화
2022-03-01,5호선,양평,2520,2516,5036,4,3,1,화
2022-03-01,5호선,오목교(목동운동장앞),10953,11417,22370,-464,3,1,화
2022-03-01,5호선,목동,7385,7414,14799,-29,3,1,화
2022-03-01,5호선,신정(은행정),6147,5535,11682,612,3,1,화
2022-03-01,5호선,까치산,14930,14628,29558,302,3,1,화
2022-03-01,5호선,화곡,13860,13058,26918,802,3,1,화
2022-03-01,5호선,우장산,6277,6382,12659,-105,3,1,화
2022-03-01,5호선,발산,8799,9169,17968,-370,3,1,화
2022-03-01,5호선,마곡,3753,3787,7540,-34,3,1,화
2022-03-01,5호선,송정,3446,3460,6906,-14,3,1,화
2022-03-01,5호선,김포공항,6565,5925,12490,640,3,1,화
2022-03-01,5호선,개화산,2656,2692,5348,-36,3,1,화
2022-03-01,5호선,방화,3183,3113,6296,70,3,1,화
2022-03-01,4호선,남태령,519,450,969,69,3,1,화
2022-03-01,4호선,사당,12251,11388,23639,863,3,1,화
2022-03-01,4호선,총신대입구(이수),9425,10326,19751,-901,3,1,화
2022-03-01,4호선,동작(현충원),885,1068,1953,-183,3,1,화
2022-03-01,4호선,이촌(국립중앙박물관),4311,4868,9179,-557,3,1,화
2022-03-01,4호선,신용산,7110,7414,14524,-304,3,1,화
2022-03-01,4호선,삼각지,2163,2786,4949,-623,3,1,화
2022-03-01,4호선,숙대입구(갈월),5927,5680,11607,247,3,1,화
2022-03-01,4호선,서울역,3553,6516,10069,-2963,3,1,화
2022-03-01,4호선,회현(남대문시장),14260,15039,29299,-779,3,1,화
2022-03-01,4호선,명동,10337,11167,21504,-830,3,1,화
2022-03-01,4호선,충무로,8403,8451,16854,-48,3,1,화
2022-03-01,4호선,동대문역사문화공원(DDP),8617,7878,16495,739,3,1,화
2022-03-01,4호선,동대문,13621,14216,27837,-595,3,1,화
2022-03-01,4호선,혜화,17618,17900,35518,-282,3,1,화
2022-03-01,4호선,한성대입구(삼선교),7170,7055,14225,115,3,1,화
2022-03-01,4호선,성신여대입구(돈암),11967,11534,23501,433,3,1,화
2022-03-01,4호선,길음,9563,9563,19126,0,3,1,화
2022-03-01,4호선,미아사거리,15284,14890,30174,394,3,1,화
2022-03-01,4호선,미아(서울사이버대학),7721,7379,15100,342,3,1,화
2022-03-01,4호선,수유(강북구청),18824,18561,37385,263,3,1,화
2022-03-01,중앙선,원덕,185,192,377,-7,3,1,화
2022-03-01,4호선,쌍문,14984,13883,28867,1101,3,1,화
2022-03-01,4호선,창동,14162,14880,29042,-718,3,1,화
2022-03-01,4호선,노원,10844,11744,22588,-900,3,1,화
2022-03-01,4호선,상계,9358,8985,18343,373,3,1,화
2022-03-01,4호선,당고개,6728,6539,13267,189,3,1,화
2022-03-01,3호선,오금,2205,2173,4378,32,3,1,화
2022-03-01,3호선,경찰병원,2406,2467,4873,-61,3,1,화
2022-03-01,3호선,가락시장,3876,3854,7730,22,3,1,화
2022-03-01,3호선,수서,8241,7861,16102,380,3,1,화
2022-03-01,3호선,일원,2909,3033,5942,-124,3,1,화
2022-03-01,3호선,대청,3992,3861,7853,131,3,1,화
2022-03-01,3호선,학여울,715,748,1463,-33,3,1,화
2022-03-01,3호선,대치,5386,5100,10486,286,3,1,화
2022-03-01,3호선,도곡,1819,1857,3676,-38,3,1,화
2022-03-01,3호선,매봉,3875,3778,7653,97,3,1,화
2022-03-01,3호선,양재(서초구청),11963,13387,25350,-1424,3,1,화
2022-03-01,3호선,남부터미널(예술의전당),12136,12541,24677,-405,3,1,화
2022-03-01,3호선,교대(법원.검찰청),4175,2588,6763,1587,3,1,화
2022-03-01,3호선,고속터미널,30301,28148,58449,2153,3,1,화
2022-03-01,3호선,잠원,1957,1905,3862,52,3,1,화
2022-03-01,3호선,신사,12472,12698,25170,-226,3,1,화
2022-03-01,3호선,압구정,12541,13110,25651,-569,3,1,화
2022-03-01,3호선,옥수,4455,4734,9189,-279,3,1,화
2022-03-01,3호선,금호,3957,3791,7748,166,3,1,화
2022-03-01,3호선,약수,5993,5842,11835,151,3,1,화
2022-03-01,3호선,동대입구,3941,4438,8379,-497,3,1,화
2022-03-01,3호선,을지로3가,3450,3227,6677,223,3,1,화
2022-03-01,3호선,종로3가,4124,5498,9622,-1374,3,1,화
2022-03-01,3호선,안국,10504,11366,21870,-862,3,1,화
2022-03-01,3호선,경복궁(정부서울청사),11119,11966,23085,-847,3,1,화
2022-03-01,3호선,독립문,4890,5393,10283,-503,3,1,화
2022-03-01,3호선,무악재,1827,1922,3749,-95,3,1,화
2022-03-01,3호선,홍제,8873,8640,17513,233,3,1,화
2022-03-01,3호선,녹번,6911,6395,13306,516,3,1,화
2022-03-01,3호선,불광,8945,10133,19078,-1188,3,1,화
2022-03-01,3호선,연신내,20147,19128,39275,1019,3,1,화
2022-03-01,3호선,구파발,9962,10251,20213,-289,3,1,화
2022-03-01,3호선,지축,2155,2020,4175,135,3,1,화
2022-03-01,2호선,용두(동대문구청),1290,1237,2527,53,3,1,화
2022-03-01,2호선,신정네거리,4689,4873,9562,-184,3,1,화
2022-03-01,2호선,양천구청,2910,2972,5882,-62,3,1,화
2022-03-01,2호선,도림천,540,558,1098,-18,3,1,화
2022-03-01,2호선,신설동,1772,1801,3573,-29,3,1,화
2022-03-01,2호선,신답,690,766,1456,-76,3,1,화
2022-03-01,2호선,용답,1747,1776,3523,-29,3,1,화
2022-03-01,2호선,충정로(경기대입구),3485,3565,7050,-80,3,1,화
2022-03-01,2호선,아현,5065,5031,10096,34,3,1,화
2022-03-01,2호선,이대,6952,7604,14556,-652,3,1,화
2022-03-01,2호선,신촌,23032,22803,45835,229,3,1,화
2022-03-01,2호선,홍대입구,42527,41933,84460,594,3,1,화
2022-03-01,2호선,합정,18065,18905,36970,-840,3,1,화
2022-03-01,2호선,당산,7707,8424,16131,-717,3,1,화
2022-03-01,2호선,영등포구청,8053,8192,16245,-139,3,1,화
2022-03-01,2호선,문래,7526,7972,15498,-446,3,1,화
2022-03-01,분당선,수원,4952,4037,8989,915,3,1,화
2022-03-01,2호선,신도림,24306,24411,48717,-105,3,1,화
2022-03-01,2호선,대림(구로구청),12844,13398,26242,-554,3,1,화
2022-03-01,2호선,구로디지털단지,23568,23549,47117,19,3,1,화
2022-03-01,2호선,신대방,14340,14252,28592,88,3,1,화
2022-03-01,2호선,신림,35239,34577,69816,662,3,1,화
2022-03-01,2호선,봉천,11563,11318,22881,245,3,1,화
2022-03-01,2호선,서울대입구(관악구청),25897,26254,52151,-357,3,1,화
2022-03-01,2호선,낙성대(강감찬),14235,14370,28605,-135,3,1,화
2022-03-01,2호선,사당,18745,20100,38845,-1355,3,1,화
2022-03-01,2호선,방배,5761,6245,12006,-484,3,1,화
2022-03-01,2호선,서초,6189,5598,11787,591,3,1,화
2022-03-01,2호선,교대(법원.검찰청),10157,11250,21407,-1093,3,1,화
2022-03-01,2호선,강남,33706,32061,65767,1645,3,1,화
2022-03-01,2호선,역삼,11029,12373,23402,-1344,3,1,화
2022-03-01,2호선,선릉,13795,12306,26101,1489,3,1,화
2022-03-01,2호선,삼성(무역센터),17714,17036,34750,678,3,1,화
2022-03-01,분당선,수서,6831,6353,13184,478,3,1,화
2022-03-01,분당선,대모산입구,1911,1774,3685,137,3,1,화
2022-03-01,분당선,개포동,1582,1652,3234,-70,3,1,화
2022-03-01,분당선,구룡,953,1035,1988,-82,3,1,화
2022-03-01,분당선,도곡,2628,2560,5188,68,3,1,화
2022-03-01,분당선,한티,6833,6907,13740,-74,3,1,화
2022-03-01,분당선,선릉,2849,4315,7164,-1466,3,1,화
2022-03-01,과천선,범계,13084,12925,26009,159,3,1,화
2022-03-01,과천선,평촌,5568,5411,10979,157,3,1,화
2022-03-01,과천선,인덕원,10019,10193,20212,-174,3,1,화
2022-03-01,과천선,정부과천청사,4215,4353,8568,-138,3,1,화
2022-03-01,과천선,과천,2976,2857,5833,119,3,1,화
2022-03-01,과천선,대공원,2944,3091,6035,-147,3,1,화
2022-03-01,과천선,경마공원,892,829,1721,63,3,1,화
2022-03-01,과천선,선바위,3165,3054,6219,111,3,1,화
2022-03-01,공항철도 1호선,영종,2006,1820,3826,186,3,1,화
2022-03-01,공항철도 1호선,인천공항2터미널,1638,1681,3319,-43,3,1,화
2022-03-01,공항철도 1호선,인천공항1터미널,3159,3416,6575,-257,3,1,화
2022-03-01,공항철도 1호선,공항화물청사,1065,1184,2249,-119,3,1,화
2022-03-01,공항철도 1호선,운서,4555,4674,9229,-119,3,1,화
2022-03-01,공항철도 1호선,청라국제도시,2806,2727,5533,79,3,1,화
2022-03-01,2호선,종합운동장,3133,3333,6466,-200,3,1,화
2022-03-01,2호선,잠실새내,10338,10620,20958,-282,3,1,화
2022-03-01,2호선,잠실(송파구청),40025,37905,77930,2120,3,1,화
2022-03-01,2호선,잠실나루,4614,4734,9348,-120,3,1,화
2022-03-01,2호선,강변(동서울터미널),15777,15029,30806,748,3,1,화
2022-03-01,2호선,구의(광진구청),11371,11439,22810,-68,3,1,화
2022-03-01,2호선,건대입구,24109,25303,49412,-1194,3,1,화
2022-03-01,2호선,성수,14137,15417,29554,-1280,3,1,화
2022-03-01,2호선,뚝섬,8856,8889,17745,-33,3,1,화
2022-03-01,2호선,한양대,2660,2904,5564,-244,3,1,화
2022-03-01,2호선,왕십리(성동구청),8974,8081,17055,893,3,1,화
2022-03-01,2호선,상왕십리,6699,6675,13374,24,3,1,화
2022-03-01,2호선,신당,8009,8495,16504,-486,3,1,화
2022-03-01,2호선,동대문역사문화공원(DDP),7724,8706,16430,-982,3,1,화
2022-03-01,2호선,을지로4가,5373,5232,10605,141,3,1,화
2022-03-01,2호선,을지로3가,6862,6227,13089,635,3,1,화
2022-03-01,2호선,을지로입구,17384,16462,33846,922,3,1,화
2022-03-01,2호선,시청,8191,6299,14490,1892,3,1,화
2022-03-01,1호선,동묘앞,7106,7394,14500,-288,3,1,화
2022-03-01,1호선,청량리(서울시립대입구),13021,12958,25979,63,3,1,화
2022-03-01,1호선,제기동,10733,11414,22147,-681,3,1,화
2022-03-01,1호선,신설동,6374,6211,12585,163,3,1,화
2022-03-01,1호선,동대문,8153,7978,16131,175,3,1,화
2022-03-01,1호선,종로5가,14036,13472,27508,564,3,1,화
2022-03-01,1호선,종로3가,16349,14533,30882,1816,3,1,화
2022-03-01,1호선,종각,15750,13544,29294,2206,3,1,화
2022-03-01,1호선,시청,12439,12379,24818,60,3,1,화
2022-03-01,1호선,서울역,20994,19468,40462,1526,3,1,화
