노선,승차승객,하차승객,총 승객,승차-하차,월,일,요일
7,7882,9414,17296,-1532,9,12,0
6,10454,10426,20880,28,9,12,0
4,1623,1589,3212,34,9,12,0
5,1683,1606,3289,77,9,12,0
6,5492,6110,11602,-618,9,12,0
16,3836,3430,7266,406,9,12,0
12,16183,14616,30799,1567,9,12,0
0,11875,12317,24192,-442,9,12,0
18,2020,2039,4059,-19,9,12,0
15,2200,1526,3726,674,9,12,0
10,1963,1777,3740,186,9,12,0
21,2768,2509,5277,259,9,12,0
3,9443,10632,20075,-1189,9,12,0
15,2793,2417,5210,376,9,12,0
2,1,0,1,1,9,12,0
3,8326,10745,19071,-2419,9,12,0
1,3118,3408,6526,-290,9,12,0
4,1203,1281,2484,-78,9,12,0
13,4593,3799,8392,794,9,12,0
24,746,803,1549,-57,9,12,0
5,2836,3443,6279,-607,9,12,0
6,4636,5237,9873,-601,9,12,0
18,8086,7744,15830,342,9,12,0
15,2256,1866,4122,390,9,12,0
13,795,679,1474,116,9,12,0
10,2892,2870,5762,22,9,12,0
25,1469,1642,3111,-173,9,12,0
15,4135,3735,7870,400,9,12,0
17,6102,6068,12170,34,9,12,0
11,13896,14246,28142,-350,9,12,0
11,3257,2919,6176,338,9,12,0
13,3475,3081,6556,394,9,12,0
6,8284,8166,16450,118,9,12,0
4,4997,4763,9760,234,9,12,0
4,4346,3904,8250,442,9,12,0
4,2117,2068,4185,49,9,12,0
6,4293,4755,9048,-462,9,12,0
2,717,746,1463,-29,9,12,0
5,5642,6460,12102,-818,9,12,0
12,2305,2253,4558,52,9,12,0
21,5694,6017,11711,-323,9,12,0
3,7319,7924,15243,-605,9,12,0
9,1411,1455,2866,-44,9,12,0
1,2459,3206,5665,-747,9,12,0
18,8753,8665,17418,88,9,12,0
1,18693,20973,39666,-2280,9,12,0
5,9032,8167,17199,865,9,12,0
4,3917,3404,7321,513,9,12,0
13,4788,4593,9381,195,9,12,0
3,21245,23214,44459,-1969,9,12,0
19,1959,2065,4024,-106,9,12,0
13,1886,2491,4377,-605,9,12,0
16,11234,11677,22911,-443,9,12,0
1,52548,54274,106822,-1726,9,12,0
2,9256,9086,18342,170,9,12,0
22,2005,1851,3856,154,9,12,0
4,14149,13561,27710,588,9,12,0
5,4788,4655,9443,133,9,12,0
11,4291,3972,8263,319,9,12,0
13,821,1055,1876,-234,9,12,0
23,9473,9601,19074,-128,9,12,0
25,13762,17379,31141,-3617,9,12,0
12,7789,7329,15118,460,9,12,0
3,10249,10400,20649,-151,9,12,0
13,1253,1587,2840,-334,9,12,0
5,3339,2933,6272,406,9,12,0
8,3802,4406,8208,-604,9,12,0
22,1788,1454,3242,334,9,11,6
12,3970,3641,7611,329,9,11,6
2,3063,3114,6177,-51,9,11,6
7,2438,2873,5311,-435,9,11,6
6,10259,9687,19946,572,9,11,6
11,4539,7056,11595,-2517,9,11,6
8,8774,9307,18081,-533,9,11,6
22,2236,2066,4302,170,9,11,6
13,2501,2830,5331,-329,9,11,6
18,2990,3648,6638,-658,9,11,6
15,2490,2058,4548,432,9,11,6
14,3235,2953,6188,282,9,11,6
15,1359,1157,2516,202,9,11,6
1,23840,24952,48792,-1112,9,11,6
6,3007,3433,6440,-426,9,11,6
18,1782,2166,3948,-384,9,11,6
4,7325,7657,14982,-332,9,11,6
7,3764,3841,7605,-77,9,11,6
13,1357,1333,2690,24,9,11,6
1,26872,18635,45507,8237,9,11,6
4,2370,2059,4429,311,9,11,6
15,833,674,1507,159,9,11,6
4,2711,2835,5546,-124,9,11,6
14,11123,10724,21847,399,9,11,6
18,1709,1687,3396,22,9,11,6
8,1169,1050,2219,119,9,11,6
4,2533,2535,5068,-2,9,11,6
4,3936,3746,7682,190,9,11,6
1,23167,27848,51015,-4681,9,11,6
6,6736,7717,14453,-981,9,11,6
16,3549,3648,7197,-99,9,11,6
10,4574,4178,8752,396,9,11,6
17,471,446,917,25,9,11,6
2,20828,26233,47061,-5405,9,11,6
2,2281,2507,4788,-226,9,11,6
16,5587,5172,10759,415,9,11,6
13,1,0,1,1,9,11,6
4,3741,3609,7350,132,9,11,6
5,3467,3699,7166,-232,9,11,6
19,1723,1713,3436,10,9,11,6
6,18678,6183,24861,12495,9,11,6
8,13096,12570,25666,526,9,11,6
2,51587,32144,83731,19443,9,11,6
21,4373,4073,8446,300,9,11,6
13,300,318,618,-18,9,11,6
10,1902,1661,3563,241,9,11,6
16,1170,1708,2878,-538,9,11,6
4,3781,4060,7841,-279,9,11,6
13,1775,1540,3315,235,9,11,6
5,5847,5526,11373,321,9,11,6
6,5242,5654,10896,-412,9,11,6
8,1458,1688,3146,-230,9,11,6
16,874,883,1757,-9,9,11,6
17,3496,3177,6673,319,9,11,6
11,4330,3856,8186,474,9,11,6
20,3809,4054,7863,-245,9,11,6
4,7145,6829,13974,316,9,11,6
11,3048,1689,4737,1359,9,11,6
6,11424,11201,22625,223,9,11,6
12,3712,3985,7697,-273,9,11,6
4,19049,18709,37758,340,9,11,6
5,3337,3238,6575,99,9,11,6
2,3362,2237,5599,1125,9,11,6
1,7932,8765,16697,-833,9,11,6
11,9082,9623,18705,-541,9,11,6
1,20160,21350,41510,-1190,9,11,6
18,656,659,1315,-3,9,11,6
25,7172,7476,14648,-304,9,11,6
8,328,281,609,47,9,11,6
5,3591,2599,6190,992,9,11,6
18,2251,2267,4518,-16,9,11,6
1,9096,9889,18985,-793,9,11,6
14,4906,5036,9942,-130,9,11,6
2,11323,12073,23396,-750,9,11,6
25,725,624,1349,101,9,11,6
8,3312,3240,6552,72,9,11,6
6,6344,5534,11878,810,9,11,6
4,4980,6002,10982,-1022,9,11,6
11,2916,2746,5662,170,9,11,6
15,211,196,407,15,9,11,6
4,4914,4637,9551,277,9,11,6
15,908,807,1715,101,9,11,6
13,3127,2830,5957,297,9,11,6
11,14438,14402,28840,36,9,11,6
11,5798,5933,11731,-135,9,11,6
13,4822,4835,9657,-13,9,11,6
2,3902,3817,7719,85,9,11,6
18,4876,4478,9354,398,9,11,6
4,3474,3637,7111,-163,9,11,6
3,9939,9766,19705,173,9,11,6
15,647,660,1307,-13,9,11,6
8,7615,10095,17710,-2480,9,11,6
4,7928,6847,14775,1081,9,11,6
16,11523,5071,16594,6452,9,11,6
4,13737,14209,27946,-472,9,11,6
1,11061,12591,23652,-1530,9,11,6
6,6764,6841,13605,-77,9,11,6
19,573,569,1142,4,9,11,6
2,14208,10380,24588,3828,9,11,6
6,4443,4775,9218,-332,9,11,6
11,4050,4523,8573,-473,9,11,6
7,2417,2445,4862,-28,9,11,6
15,2859,2719,5578,140,9,11,6
3,598,459,1057,139,9,11,6
7,6263,5707,11970,556,9,11,6
6,3879,4045,7924,-166,9,11,6
8,2477,2215,4692,262,9,11,6
8,11887,14171,26058,-2284,9,11,6
11,5403,5554,10957,-151,9,11,6
3,11237,13289,24526,-2052,9,11,6
6,10667,11246,21913,-579,9,11,6
2,6665,6144,12809,521,9,11,6
5,3726,4261,7987,-535,9,11,6
12,2621,2415,5036,206,9,11,6
12,2382,2072,4454,310,9,11,6
6,3811,4573,8384,-762,9,11,6
13,2078,1968,4046,110,9,11,6
7,5197,4839,10036,358,9,11,6
19,46,49,95,-3,9,11,6
4,6663,6333,12996,330,9,11,6
3,5610,4864,10474,746,9,11,6
20,1839,1979,3818,-140,9,11,6
8,7140,7776,14916,-636,9,11,6
1,7569,7744,15313,-175,9,11,6
11,2924,2767,5691,157,9,11,6
23,1089,922,2011,167,9,11,6
17,7534,7612,15146,-78,9,11,6
6,8904,8953,17857,-49,9,11,6
1,14648,15346,29994,-698,9,11,6
18,1768,1786,3554,-18,9,11,6
20,1088,859,1947,229,9,11,6
11,4348,5163,9511,-815,9,11,6
15,763,605,1368,158,9,11,6
21,2934,2540,5474,394,9,11,6
2,3616,3640,7256,-24,9,11,6
2,6592,5544,12136,1048,9,11,6
23,6011,5218,11229,793,9,11,6
5,3072,3285,6357,-213,9,11,6
12,1826,1599,3425,227,9,11,6
25,3441,3351,6792,90,9,11,6
12,3594,3352,6946,242,9,11,6
18,2308,2054,4362,254,9,11,6
2,1434,1635,3069,-201,9,11,6
25,5202,4921,10123,281,9,11,6
1,346,403,749,-57,9,11,6
12,3261,3002,6263,259,9,11,6
6,5312,7223,12535,-1911,9,11,6
12,8327,5727,14054,2600,9,11,6
25,1236,1043,2279,193,9,11,6
14,1643,1543,3186,100,9,11,6
14,2370,2101,4471,269,9,11,6
2,4299,4930,9229,-631,9,11,6
5,1533,1788,3321,-255,9,11,6
11,5350,5658,11008,-308,9,11,6
5,4971,4818,9789,153,9,11,6
3,7162,7030,14192,132,9,11,6
0,11377,10898,22275,479,9,11,6
3,10454,9149,19603,1305,9,11,6
4,845,947,1792,-102,9,11,6
1,9126,10372,19498,-1246,9,11,6
2,4478,5599,10077,-1121,9,11,6
12,1490,1768,3258,-278,9,11,6
12,2384,2084,4468,300,9,11,6
0,10686,11032,21718,-346,9,11,6
5,5845,5492,11337,353,9,11,6
14,9928,9720,19648,208,9,11,6
14,9819,9348,19167,471,9,11,6
3,1331,1423,2754,-92,9,11,6
8,1650,1459,3109,191,9,11,6
11,4069,4726,8795,-657,9,11,6
4,3772,3888,7660,-116,9,11,6
9,463,499,962,-36,9,11,6
8,4099,4640,8739,-541,9,11,6
5,5045,5256,10301,-211,9,11,6
16,2879,3323,6202,-444,9,11,6
13,1427,1246,2673,181,9,11,6
1,8707,8859,17566,-152,9,11,6
6,8885,8741,17626,144,9,11,6
4,3041,3155,6196,-114,9,11,6
8,4327,4980,9307,-653,9,11,6
16,2102,2470,4572,-368,9,11,6
23,3190,3286,6476,-96,9,11,6
6,5466,5018,10484,448,9,11,6
15,2732,2589,5321,143,9,11,6
4,2483,2370,4853,113,9,11,6
4,3399,3498,6897,-99,9,11,6
4,4017,4339,8356,-322,9,11,6
5,5866,5509,11375,357,9,11,6
25,4507,4534,9041,-27,9,11,6
5,7695,9244,16939,-1549,9,11,6
12,4126,4142,8268,-16,9,11,6
18,5580,5407,10987,173,9,11,6
18,1680,1669,3349,11,9,11,6
2,3446,3489,6935,-43,9,11,6
18,2498,2309,4807,189,9,11,6
6,4739,4733,9472,6,9,11,6
6,6858,7024,13882,-166,9,11,6
3,15736,17811,33547,-2075,9,11,6
4,4507,4467,8974,40,9,11,6
11,2938,2749,5687,189,9,11,6
7,2339,2212,4551,127,9,11,6
18,9436,10511,19947,-1075,9,11,6
4,6832,7093,13925,-261,9,11,6
7,2748,3157,5905,-409,9,11,6
2,1742,1874,3616,-132,9,11,6
1,5881,6525,12406,-644,9,11,6
13,4327,3948,8275,379,9,11,6
7,3491,3916,7407,-425,9,11,6
18,6296,6632,12928,-336,9,11,6
4,8115,8734,16849,-619,9,11,6
3,7216,6867,14083,349,9,11,6
3,14404,13849,28253,555,9,11,6
21,2653,2438,5091,215,9,11,6
6,2506,2239,4745,267,9,11,6
4,7342,8895,16237,-1553,9,11,6
1,5096,5206,10302,-110,9,11,6
4,3337,3224,6561,113,9,11,6
12,5693,5440,11133,253,9,11,6
4,3216,3151,6367,65,9,11,6
24,925,856,1781,69,9,11,6
13,3221,3045,6266,176,9,11,6
23,5268,5272,10540,-4,9,11,6
15,123,115,238,8,9,11,6
14,4083,3781,7864,302,9,11,6
5,1011,1042,2053,-31,9,11,6
17,13685,13537,27222,148,9,11,6
15,1702,1631,3333,71,9,11,6
11,9141,9539,18680,-398,9,11,6
6,2851,3073,5924,-222,9,11,6
20,1333,1316,2649,17,9,11,6
20,927,937,1864,-10,9,11,6
20,1807,1907,3714,-100,9,11,6
22,829,815,1644,14,9,11,6
5,3295,3439,6734,-144,9,11,6
12,1422,1343,2765,79,9,11,6
18,1147,1047,2194,100,9,11,6
7,3858,3476,7334,382,9,11,6
24,603,574,1177,29,9,11,6
9,6607,6931,13538,-324,9,11,6
1,9645,10096,19741,-451,9,11,6
5,3756,3654,7410,102,9,11,6
14,4782,4226,9008,556,9,11,6
10,1734,1455,3189,279,9,11,6
14,20763,21382,42145,-619,9,11,6
14,23958,25029,48987,-1071,9,11,6
22,3484,3146,6630,338,9,11,6
22,3483,3428,6911,55,9,11,6
5,2725,2592,5317,133,9,11,6
2,8865,10753,19618,-1888,9,11,6
6,7961,7806,15767,155,9,11,6
3,13151,11998,25149,1153,9,11,6
1,17435,20000,37435,-2565,9,11,6
15,1386,1389,2775,-3,9,11,6
19,2891,2212,5103,679,9,11,6
8,1489,1526,3015,-37,9,11,6
21,8678,9454,18132,-776,9,11,6
7,3015,2947,5962,68,9,11,6
5,3997,2661,6658,1336,9,11,6
3,2372,3455,5827,-1083,9,11,6
10,1076,934,2010,142,9,11,6
1,17204,16431,33635,773,9,11,6
9,1572,1659,3231,-87,9,11,6
23,11469,11042,22511,427,9,11,6
22,1001,1043,2044,-42,9,11,6
22,1408,1379,2787,29,9,11,6
9,2848,3012,5860,-164,9,11,6
18,2991,2936,5927,55,9,11,6
3,9631,8971,18602,660,9,11,6
6,4335,4846,9181,-511,9,11,6
21,9506,9041,18547,465,9,11,6
6,7970,7844,15814,126,9,11,6
25,3570,3706,7276,-136,9,11,6
5,5562,7339,12901,-1777,9,11,6
1,5819,6077,11896,-258,9,11,6
5,2882,2577,5459,305,9,11,6
4,6147,5728,11875,419,9,11,6
15,508,430,938,78,9,11,6
5,5902,5719,11621,183,9,11,6
20,799,1076,1875,-277,9,11,6
8,1665,1510,3175,155,9,11,6
13,1092,1287,2379,-195,9,11,6
4,4403,4517,8920,-114,9,11,6
11,833,820,1653,13,9,11,6
12,1518,1527,3045,-9,9,11,6
20,3805,3989,7794,-184,9,11,6
1,18443,21665,40108,-3222,9,11,6
18,6334,6799,13133,-465,9,11,6
3,4478,9170,13648,-4692,9,11,6
16,10783,6437,17220,4346,9,11,6
13,1240,993,2233,247,9,11,6
11,9566,1423,10989,8143,9,11,6
0,34150,24371,58521,9779,9,11,6
20,1237,1371,2608,-134,9,11,6
20,1466,1545,3011,-79,9,11,6
11,4529,4808,9337,-279,9,11,6
1,8345,7694,16039,651,9,11,6
18,11870,12514,24384,-644,9,11,6
12,4725,5271,9996,-546,9,11,6
5,5687,6000,11687,-313,9,11,6
11,4798,4584,9382,214,9,11,6
7,3230,4265,7495,-1035,9,11,6
9,3853,3701,7554,152,9,11,6
9,2474,2646,5120,-172,9,11,6
18,1730,2742,4472,-1012,9,11,6
1,8263,7551,15814,712,9,11,6
17,2994,2624,5618,370,9,11,6
8,2310,2643,4953,-333,9,11,6
18,1211,1298,2509,-87,9,11,6
9,1949,2343,4292,-394,9,11,6
11,7106,7678,14784,-572,9,11,6
1,11869,14157,26026,-2288,9,11,6
3,10210,11023,21233,-813,9,11,6
22,1826,2339,4165,-513,9,11,6
11,3013,2964,5977,49,9,11,6
11,2206,2060,4266,146,9,11,6
11,1720,1570,3290,150,9,11,6
10,456,365,821,91,9,11,6
19,6569,6861,13430,-292,9,11,6
14,4955,4838,9793,117,9,11,6
12,4998,4236,9234,762,9,11,6
22,1317,1239,2556,78,9,11,6
22,2720,2468,5188,252,9,11,6
14,12516,11800,24316,716,9,11,6
19,1532,1473,3005,59,9,11,6
4,3438,3336,6774,102,9,11,6
11,3662,3794,7456,-132,9,11,6
7,3520,3604,7124,-84,9,11,6
9,2303,2825,5128,-522,9,11,6
18,4220,4294,8514,-74,9,11,6
6,7664,7641,15305,23,9,11,6
21,2037,1934,3971,103,9,11,6
13,819,841,1660,-22,9,11,6
18,8519,5926,14445,2593,9,11,6
2,10228,7873,18101,2355,9,11,6
18,6697,5316,12013,1381,9,11,6
11,38807,38163,76970,644,9,11,6
18,5876,7765,13641,-1889,9,11,6
3,18401,18861,37262,-460,9,11,6
7,2528,2371,4899,157,9,11,6
3,5937,6079,12016,-142,9,11,6
6,4704,5533,10237,-829,9,11,6
19,1990,1799,3789,191,9,11,6
1,6709,5184,11893,1525,9,11,6
0,9873,9639,19512,234,9,11,6
18,1868,1902,3770,-34,9,11,6
4,2604,2775,5379,-171,9,11,6
11,4070,3883,7953,187,9,11,6
4,1521,1850,3371,-329,9,11,6
21,1354,1163,2517,191,9,11,6
15,976,891,1867,85,9,11,6
8,11783,12506,24289,-723,9,11,6
1,623,699,1322,-76,9,11,6
1,7156,8130,15286,-974,9,11,6
5,4323,4081,8404,242,9,11,6
1,12372,13212,25584,-840,9,11,6
6,5926,6345,12271,-419,9,11,6
1,20408,21558,41966,-1150,9,11,6
11,1907,2249,4156,-342,9,11,6
10,1256,931,2187,325,9,11,6
20,872,1438,2310,-566,9,11,6
1,27675,31300,58975,-3625,9,11,6
8,1602,1494,3096,108,9,11,6
8,1923,2069,3992,-146,9,11,6
8,3004,3005,6009,-1,9,11,6
2,8724,10300,19024,-1576,9,11,6
1,2273,2294,4567,-21,9,11,6
0,6329,6599,12928,-270,9,11,6
22,1039,1021,2060,18,9,11,6
3,9190,7757,16947,1433,9,11,6
25,364,204,568,160,9,11,6
12,4528,4323,8851,205,9,11,6
4,5922,5477,11399,445,9,11,6
1,4751,4842,9593,-91,9,11,6
24,1292,1328,2620,-36,9,11,6
1,16556,18105,34661,-1549,9,11,6
13,220,265,485,-45,9,11,6
19,1181,1102,2283,79,9,11,6
6,5311,5132,10443,179,9,11,6
7,2427,2610,5037,-183,9,11,6
3,14715,13399,28114,1316,9,11,6
24,1229,1233,2462,-4,9,11,6
24,3359,2186,5545,1173,9,11,6
25,603,500,1103,103,9,11,6
4,9842,9522,19364,320,9,11,6
1,4399,4404,8803,-5,9,11,6
2,16240,15920,32160,320,9,11,6
21,13409,12541,25950,868,9,11,6
5,3339,4164,7503,-825,9,11,6
11,12923,12619,25542,304,9,11,6
7,7700,7252,14952,448,9,11,6
2,9491,10450,19941,-959,9,11,6
18,5578,7489,13067,-1911,9,11,6
4,2228,2340,4568,-112,9,11,6
13,5102,5433,10535,-331,9,11,6
19,252,204,456,48,9,11,6
18,12843,12177,25020,666,9,11,6
2,5726,5866,11592,-140,9,11,6
5,1376,1392,2768,-16,9,11,6
25,2294,2049,4343,245,9,11,6
25,1324,1331,2655,-7,9,11,6
2,9023,10794,19817,-1771,9,11,6
25,386,335,721,51,9,11,6
12,5726,5012,10738,714,9,11,6
1,3025,2980,6005,45,9,11,6
8,3375,3686,7061,-311,9,11,6
4,2149,2268,4417,-119,9,11,6
25,2899,2217,5116,682,9,11,6
6,6689,7628,14317,-939,9,11,6
19,687,762,1449,-75,9,11,6
9,2060,2375,4435,-315,9,11,6
4,14911,16611,31522,-1700,9,11,6
8,8913,8344,17257,569,9,11,6
4,8587,8417,17004,170,9,11,6
10,3173,2350,5523,823,9,11,6
14,13773,13741,27514,32,9,11,6
1,7129,8103,15232,-974,9,11,6
5,1778,2093,3871,-315,9,11,6
19,2913,2945,5858,-32,9,11,6
5,1,0,1,1,9,11,6
2,19310,18832,38142,478,9,11,6
8,7139,7775,14914,-636,9,11,6
11,34249,34374,68623,-125,9,11,6
1,5326,5913,11239,-587,9,11,6
4,1139,1166,2305,-27,9,11,6
4,4131,4705,8836,-574,9,11,6
16,2601,2617,5218,-16,9,11,6
18,3830,4334,8164,-504,9,11,6
2,2179,2370,4549,-191,9,11,6
4,1277,1158,2435,119,9,11,6
14,6402,6004,12406,398,9,11,6
18,4383,3723,8106,660,9,11,6
4,9886,10345,20231,-459,9,11,6
19,1764,1480,3244,284,9,11,6
25,280,229,509,51,9,11,6
11,8525,8472,16997,53,9,11,6
11,2357,2197,4554,160,9,11,6
21,7050,7066,14116,-16,9,11,6
2,4706,4903,9609,-197,9,11,6
12,70,37,107,33,9,11,6
14,3640,3297,6937,343,9,11,6
6,3608,3561,7169,47,9,11,6
24,3985,3464,7449,521,9,11,6
9,4721,4823,9544,-102,9,11,6
4,2830,2620,5450,210,9,11,6
12,7987,10132,18119,-2145,9,11,6
1,7173,7205,14378,-32,9,11,6
4,1982,2600,4582,-618,9,11,6
12,4257,4531,8788,-274,9,11,6
1,1530,1594,3124,-64,9,11,6
1,812,831,1643,-19,9,11,6
6,2920,3320,6240,-400,9,11,6
25,2654,1896,4550,758,9,11,6
11,39592,30091,69683,9501,9,11,6
4,6180,6290,12470,-110,9,11,6
25,1388,1237,2625,151,9,11,6
16,5268,5870,11138,-602,9,11,6
13,3532,3250,6782,282,9,11,6
23,5827,5394,11221,433,9,11,6
25,454,333,787,121,9,11,6
19,2783,2846,5629,-63,9,11,6
23,5209,5150,10359,59,9,11,6
12,3467,3265,6732,202,9,11,6
5,4516,4669,9185,-153,9,11,6
19,2118,1832,3950,286,9,11,6
5,4221,4140,8361,81,9,11,6
13,804,1095,1899,-291,9,11,6
2,3531,3423,6954,108,9,11,6
1,8197,8571,16768,-374,9,11,6
1,3266,3294,6560,-28,9,11,6
4,1612,1710,3322,-98,9,11,6
1,18132,16866,34998,1266,9,11,6
12,1178,1041,2219,137,9,11,6
5,8246,8296,16542,-50,9,11,6
11,4078,3929,8007,149,9,11,6
12,14864,16162,31026,-1298,9,11,6
1,5348,6452,11800,-1104,9,11,6
18,2899,2967,5866,-68,9,11,6
10,787,597,1384,190,9,11,6
6,6397,6542,12939,-145,9,11,6
10,2877,2636,5513,241,9,11,6
12,2373,1709,4082,664,9,11,6
3,5832,6268,12100,-436,9,11,6
5,13042,15526,28568,-2484,9,11,6
17,10650,10235,20885,415,9,11,6
19,1598,2245,3843,-647,9,11,6
14,6538,5650,12188,888,9,11,6
16,8166,7470,15636,696,9,11,6
16,3128,2790,5918,338,9,11,6
19,2742,2882,5624,-140,9,11,6
19,2908,3006,5914,-98,9,11,6
13,4663,4352,9015,311,9,11,6
2,2983,3034,6017,-51,9,11,6
13,159,152,311,7,9,11,6
1,48110,44995,93105,3115,9,11,6
7,10366,11694,22060,-1328,9,11,6
1,4526,4555,9081,-29,9,11,6
1,9942,11256,21198,-1314,9,11,6
2,2082,2059,4141,23,9,11,6
6,3642,3948,7590,-306,9,11,6
6,1298,874,2172,424,9,11,6
7,7765,7614,15379,151,9,11,6
4,7214,7631,14845,-417,9,11,6
22,2489,2152,4641,337,9,11,6
23,4718,5109,9827,-391,9,11,6
17,3893,3956,7849,-63,9,11,6
21,5923,6634,12557,-711,9,11,6
18,6456,7252,13708,-796,9,11,6
0,7052,7408,14460,-356,9,11,6
14,5395,4989,10384,406,9,11,6
0,15190,13109,28299,2081,9,11,6
0,16321,14523,30844,1798,9,11,6
2,4067,6322,10389,-2255,9,11,6
4,10655,10368,21023,287,9,11,6
0,10038,9830,19868,208,9,11,6
1,13338,13745,27083,-407,9,11,6
9,1849,1960,3809,-111,9,11,6
14,11744,10771,22515,973,9,11,6
23,4346,4347,8693,-1,9,11,6
18,6937,8120,15057,-1183,9,11,6
6,6249,5659,11908,590,9,11,6
6,4565,4670,9235,-105,9,11,6
14,4801,4344,9145,457,9,11,6
25,3157,3319,6476,-162,9,11,6
21,13276,13357,26633,-81,9,11,6
9,3235,3041,6276,194,9,11,6
6,4858,4632,9490,226,9,11,6
8,2090,2188,4278,-98,9,11,6
5,4980,4979,9959,1,9,11,6
23,1,0,1,1,9,11,6
2,2439,2202,4641,237,9,11,6
25,72,54,126,18,9,11,6
12,4781,4620,9401,161,9,11,6
11,650,574,1224,76,9,11,6
11,956,870,1826,86,9,11,6
3,13121,13605,26726,-484,9,11,6
5,1409,1285,2694,124,9,11,6
15,1173,1081,2254,92,9,11,6
11,7346,6520,13866,826,9,11,6
6,4513,4254,8767,259,9,11,6
7,7049,8610,15659,-1561,9,11,6
4,10596,10689,21285,-93,9,11,6
6,9282,9756,19038,-474,9,11,6
4,1567,1600,3167,-33,9,11,6
5,1726,1632,3358,94,9,11,6
6,4039,4512,8551,-473,9,11,6
16,3155,3068,6223,87,9,11,6
0,10480,10903,21383,-423,9,11,6
12,15006,12134,27140,2872,9,11,6
18,1811,1740,3551,71,9,11,6
15,1991,1686,3677,305,9,11,6
10,1751,1542,3293,209,9,11,6
21,2488,2361,4849,127,9,11,6
3,8536,9738,18274,-1202,9,11,6
15,2637,1803,4440,834,9,11,6
3,8012,10327,18339,-2315,9,11,6
2,1,0,1,1,9,11,6
1,2890,3108,5998,-218,9,11,6
4,1233,1153,2386,80,9,11,6
13,4050,3663,7713,387,9,11,6
24,563,611,1174,-48,9,11,6
5,2729,2913,5642,-184,9,11,6
6,4038,4035,8073,3,9,11,6
18,7443,6972,14415,471,9,11,6
15,2028,1737,3765,291,9,11,6
13,782,579,1361,203,9,11,6
10,2554,2668,5222,-114,9,11,6
25,1433,1610,3043,-177,9,11,6
15,3481,3370,6851,111,9,11,6
17,5536,5587,11123,-51,9,11,6
11,13011,12548,25559,463,9,11,6
11,2508,2046,4554,462,9,11,6
13,3302,3080,6382,222,9,11,6
6,8248,7878,16126,370,9,11,6
4,4808,4687,9495,121,9,11,6
4,3992,3664,7656,328,9,11,6
4,2079,1962,4041,117,9,11,6
6,3291,3724,7015,-433,9,11,6
2,710,644,1354,66,9,11,6
5,5849,7073,12922,-1224,9,11,6
12,1704,1774,3478,-70,9,11,6
21,5431,5345,10776,86,9,11,6
3,6782,6827,13609,-45,9,11,6
9,1225,1204,2429,21,9,11,6
1,1903,2189,4092,-286,9,11,6
18,8926,8360,17286,566,9,11,6
1,16403,19866,36269,-3463,9,11,6
5,8141,7840,15981,301,9,11,6
4,3611,3296,6907,315,9,11,6
13,4539,4143,8682,396,9,11,6
3,22634,24621,47255,-1987,9,11,6
19,2035,2129,4164,-94,9,11,6
16,9571,10850,20421,-1279,9,11,6
13,1628,2269,3897,-641,9,11,6
1,46912,53957,100869,-7045,9,11,6
2,8482,8196,16678,286,9,11,6
22,1934,1723,3657,211,9,11,6
4,12962,12614,25576,348,9,11,6
5,4537,3940,8477,597,9,11,6
11,3899,3890,7789,9,9,11,6
13,739,785,1524,-46,9,11,6
23,8748,9013,17761,-265,9,11,6
